Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.086763 -7.151904 -6.279088 0.913237 0.494964 0.029638
1 0.037606 6.297398 0.025940 0.962394 0.532944 0.165911
2 0.036756 -0.828565 -3.199817 0.963244 0.502670 0.056366
3 0.016319 0.480659 3.184558 0.983681 0.512110 0.041807
4 0.009736 -0.090028 -3.132677 0.990264 0.524163 0.025470
5 0.009736 -0.090028 -3.132677 0.990264 0.525050 0.010400
6 0.009719 -0.291447 -3.126574 0.990281 0.545831 0.090222
7 0.009719 -0.291447 -3.126574 0.990281 0.496872 0.021476
8 0.009719 -0.291447 -3.126574 0.990281 0.474043 0.061268
9 0.009719 -0.291447 -3.126574 0.990281 0.497319 0.031562
10 0.009719 -0.291447 -3.126574 0.990281 0.517600 0.063100
11 0.009719 -0.291447 -3.126574 0.990281 0.505464 0.014791
12 0.009719 -0.291447 -3.126574 0.990281 0.511617 0.006050
13 0.009719 -0.291447 -3.126574 0.990281 0.487653 0.010920
14 0.009719 -0.291447 -3.126574 0.990281 0.528939 0.096843
15 0.009719 -0.291447 -3.126574 0.990281 0.529051 0.026157
16 0.009719 -0.291447 -3.126574 0.990281 0.546795 0.121560
17 0.009719 -0.291447 -3.126574 0.990281 0.508048 0.046805
18 0.009719 -0.291447 -3.126574 0.990281 0.525089 0.123514
19 0.009719 -0.291447 -3.126574 0.990281 0.495876 0.021715
20 0.009719 -0.291447 -3.126574 0.990281 0.518031 0.022674
21 0.009719 -0.291447 -3.126574 0.990281 0.531194 0.002513
22 0.009719 -0.291447 -3.126574 0.990281 0.514084 0.002501
23 0.009719 -0.291447 -3.126574 0.990281 0.510010 0.005150
24 0.009719 -0.291447 -3.126574 0.990281 0.508916 0.074404
25 0.009719 -0.291447 -3.126574 0.990281 0.525378 0.060244
26 0.009719 -0.291447 -3.126574 0.990281 0.512667 0.013845
27 0.009719 -0.291447 -3.126574 0.990281 0.530859 0.227506
28 0.009719 -0.291447 -3.126574 0.990281 0.529300 0.187178
29 0.009719 -0.291447 -3.126574 0.990281 0.542818 0.153440
30 0.009719 -0.291447 -3.126574 0.990281 0.513795 0.119095
31 0.009719 -0.291447 -3.126574 0.990281 0.527967 0.020727
32 0.009719 -0.291447 -3.126574 0.990281 0.525830 0.075532
33 0.009719 -0.291447 -3.126574 0.990281 0.501975 0.025979
34 0.009719 -0.291447 -3.126574 0.990281 0.529315 0.193912
35 0.009719 -0.291447 -3.126574 0.990281 0.521075 0.063800
36 0.009719 -0.291447 -3.126574 0.990281 0.499615 0.014737
37 0.009719 -0.291447 -3.126574 0.990281 0.492134 0.058013
38 0.009719 -0.291447 -3.126574 0.990281 0.511413 0.187114
39 0.009719 -0.291447 -3.126574 0.990281 0.460603 0.022000
40 0.009719 -0.291447 -3.126574 0.990281 0.567182 0.122699
41 0.009719 -0.291447 -3.126574 0.990281 0.484625 0.023573
42 0.009719 -0.291447 -3.126574 0.990281 0.483617 0.142703
43 0.009719 -0.291447 -3.126574 0.990281 0.486984 0.021770
44 0.009719 -0.291447 -3.126574 0.990281 0.474631 0.021904
45 0.009719 -0.291447 -3.126574 0.990281 0.508905 0.206290
46 0.009719 -0.291447 -3.126574 0.990281 0.497104 0.031129
47 0.009719 -0.291447 -3.126574 0.990281 0.485596 0.021528
48 0.009719 -0.291447 -3.126574 0.990281 0.475965 0.028754
49 0.009719 -0.291447 -3.126574 0.990281 0.531728 0.234068
50 0.009719 -0.291447 -3.126574 0.990281 0.524786 0.022892
51 0.009719 -0.291447 -3.126574 0.990281 0.494304 0.002893
52 0.009719 -0.291447 -3.126574 0.990281 0.511194 0.014670
53 0.009719 -0.291447 -3.126574 0.990281 0.515203 0.073163
54 0.009719 -0.291447 -3.126574 0.990281 0.491604 0.002460
55 0.009719 -0.291447 -3.126574 0.990281 0.546530 0.267346
56 0.009719 -0.291447 -3.126574 0.990281 0.516989 0.029139
57 0.009719 -0.291447 -3.126574 0.990281 0.523459 0.066148
58 0.009717 -2.784771 -1.445029 0.990283 0.523213 0.008085
59 0.009717 -2.784771 -1.445029 0.990283 0.506882 0.011990
60 0.009717 -2.784771 -1.445029 0.990283 0.502264 0.029586
61 0.009717 -2.784771 -1.445029 0.990283 0.509790 0.088856
62 0.009717 -2.784771 -1.445029 0.990283 0.519839 0.002648
63 0.009717 -2.784771 -1.445029 0.990283 0.499258 0.024196
64 0.009717 -2.784771 -1.445029 0.990283 0.519025 0.009047
65 0.009717 -2.784771 -1.445029 0.990283 0.540163 0.108220
66 0.009717 -2.784771 -1.445029 0.990283 0.493375 0.027736
67 0.009717 -2.784771 -1.445029 0.990283 0.520128 0.037170
68 0.009717 -2.784771 -1.445029 0.990283 0.536971 0.005051
69 0.009717 -2.784771 -1.445029 0.990283 0.535707 0.091819
