Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.046012 -1.753262 2.833600 0.953988 0.499103 0.006953
1 0.035981 -1.655604 2.858015 0.964019 0.542324 0.181496
2 0.021083 -2.778668 1.210040 0.978917 0.541930 0.216610
3 0.009992 -2.919051 1.197833 0.990008 0.512145 0.023017
4 0.009799 -2.870222 1.246662 0.990201 0.531785 0.023373
5 0.009799 -2.870222 1.246662 0.990201 0.527250 0.046071
6 0.009799 -2.870222 1.246662 0.990201 0.537353 0.018825
7 0.009799 -2.870222 1.246662 0.990201 0.527266 0.031119
8 0.009799 -2.870222 1.246662 0.990201 0.512760 0.006882
9 0.009799 -2.870222 1.246662 0.990201 0.502316 0.011657
10 0.009799 -2.870222 1.246662 0.990201 0.498925 0.072892
11 0.009799 -2.870222 1.246662 0.990201 0.519420 0.036120
12 0.009720 -2.836652 1.338216 0.990280 0.535522 0.074737
13 0.009720 -2.836652 1.338216 0.990280 0.489866 0.033471
14 0.009720 -2.836652 1.338216 0.990280 0.489827 0.024588
15 0.009717 -2.882429 1.243610 0.990283 0.508982 0.116405
16 0.009717 -2.882429 1.243610 0.990283 0.513488 0.057530
17 0.009717 -2.882429 1.243610 0.990283 0.515921 0.032062
18 0.009717 -2.882429 1.243610 0.990283 0.502842 0.116245
19 0.009717 -2.882429 1.243610 0.990283 0.528688 0.030668
20 0.009717 -2.882429 1.243610 0.990283 0.528289 0.056396
21 0.009717 -2.882429 1.243610 0.990283 0.535674 0.054563
22 0.009717 -2.882429 1.243610 0.990283 0.532615 0.240174
23 0.009717 -2.882429 1.243610 0.990283 0.531289 0.102812
24 0.009717 -2.882429 1.243610 0.990283 0.516252 0.130546
25 0.009717 -2.882429 1.243610 0.990283 0.514390 0.063187
26 0.009717 -2.882429 1.243610 0.990283 0.516238 0.066592
27 0.009717 -2.882429 1.243610 0.990283 0.517074 0.077678
28 0.009717 -2.882429 1.243610 0.990283 0.530484 0.081866
29 0.009717 -2.882429 1.243610 0.990283 0.512267 0.051278
30 0.009717 -2.882429 1.243610 0.990283 0.486388 0.068714
31 0.009717 -2.882429 1.243610 0.990283 0.491323 0.002661
32 0.009717 -2.882429 1.243610 0.990283 0.491978 0.002688
33 0.009717 -2.882429 1.243610 0.990283 0.500623 0.060924
34 0.009717 -2.882429 1.243610 0.990283 0.514622 0.071855
35 0.009717 -2.882429 1.243610 0.990283 0.520510 0.034121
36 0.009717 -2.882429 1.243610 0.990283 0.523098 0.058547
37 0.009717 -2.882429 1.243610 0.990283 0.503108 0.004528
38 0.009717 -2.882429 1.243610 0.990283 0.542824 0.027671
39 0.009717 -2.882429 1.243610 0.990283 0.508693 0.069924
40 0.009717 -2.882429 1.243610 0.990283 0.511590 0.035060
41 0.009717 -2.882429 1.243610 0.990283 0.499492 0.044651
42 0.009717 -2.882429 1.243610 0.990283 0.532259 0.011148
43 0.009717 -2.882429 1.243610 0.990283 0.504890 0.062947
44 0.009717 -2.882429 1.243610 0.990283 0.511494 0.031530
45 0.009717 -2.882429 1.243610 0.990283 0.480806 0.031231
46 0.009717 -2.882429 1.243610 0.990283 0.534293 0.042904
47 0.009717 -2.882429 1.243610 0.990283 0.513753 0.030413
48 0.009717 -2.882429 1.243610 0.990283 0.517364 0.094032
49 0.009717 -2.882429 1.243610 0.990283 0.524875 0.119323
50 0.009717 -2.882429 1.243610 0.990283 0.511359 0.032962
51 0.009717 -2.882429 1.243610 0.990283 0.533706 0.040910
52 0.009717 -2.882429 1.243610 0.990283 0.494723 0.023711
53 0.009717 -2.882429 1.243610 0.990283 0.510507 0.049903
54 0.009717 -2.882429 1.243610 0.990283 0.506243 0.003160
55 0.009717 -2.882429 1.243610 0.990283 0.548300 0.091510
56 0.009717 -2.882429 1.243610 0.990283 0.510581 0.053931
57 0.009717 -2.882429 1.243610 0.990283 0.504142 0.135989
58 0.009717 -2.882429 1.243610 0.990283 0.536466 0.162608
59 0.009717 -2.882429 1.243610 0.990283 0.525547 0.025839
60 0.009717 -2.882429 1.243610 0.990283 0.495564 0.015963
61 0.009717 -2.882429 1.243610 0.990283 0.534322 0.141345
62 0.009717 -2.882429 1.243610 0.990283 0.489807 0.075095
63 0.009717 -2.882429 1.243610 0.990283 0.510949 0.061243
64 0.009717 -2.882429 1.243610 0.990283 0.529101 0.065289
65 0.009717 -2.882429 1.243610 0.990283 0.521140 0.031926
66 0.009717 -2.882429 1.243610 0.990283 0.501607 0.028696
67 0.009717 -2.882429 1.243610 0.990283 0.531152 0.230996
68 0.009717 -2.882429 1.243610 0.990283 0.527482 0.075755
69 0.009717 -2.882429 1.243610 0.990283 0.537748 0.076423
70 0.009717 -2.882429 1.243610 0.990283 0.504634 0.021394
71 0.009717 -2.882429 1.243610 0.990283 0.512829 0.030854
72 0.009717 -2.882429 1.243610 0.990283 0.501370 0.024026
73 0.009717 -2.882429 1.243610 0.990283 0.526364 0.164503
74 0.009717 -2.882429 1.243610 0.990283 0.511397 0.003246
75 0.009717 -2.882429 1.243610 0.990283 0.531469 0.152127
76 0.009717 -2.882429 1.243610 0.990283 0.512767 0.003221
77 0.009717 -2.882429 1.243610 0.990283 0.522047 0.156686
78 0.009717 -2.882429 1.243610 0.990283 0.522412 0.034366
79 0.009717 -2.882429 1.243610 0.990283 0.540103 0.056397
80 0.009717 -2.882429 1.243610 0.990283 0.515206 0.052322
81 0.009717 -2.882429 1.243610 0.990283 0.493426 0.024704
82 0.009717 -2.882429 1.243610 0.990283 0.524897 0.147236
83 0.009717 -2.882429 1.243610 0.990283 0.529251 0.037044
84 0.009717 -2.882429 1.243610 0.990283 0.502823 0.152821
85 0.009717 -2.882429 1.243610 0.990283 0.511086 0.056898
86 0.009717 -2.882429 1.243610 0.990283 0.515859 0.045131
87 0.009717 -2.882429 1.243610 0.990283 0.498431 0.028053
88 0.009717 -2.882429 1.243610 0.990283 0.514802 0.025242
89 0.009717 -2.882429 1.243610 0.990283 0.505248 0.023070
90 0.009717 -2.882429 1.243610 0.990283 0.489850 0.026178
91 0.009717 -2.882429 1.243610 0.990283 0.505724 0.007706
92 0.009717 -2.882429 1.243610 0.990283 0.531681 0.024894
93 0.009717 -2.882429 1.243610 0.990283 0.513242 0.023183
94 0.009717 -2.882429 1.243610 0.990283 0.551496 0.053958
95 0.009717 -2.882429 1.243610 0.990283 0.516327 0.057060
96 0.009717 -2.882429 1.243610 0.990283 0.529539 0.016148
97 0.009717 -2.882429 1.243610 0.990283 0.535592 0.041685
