Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.037642 5.720607 2.635233 0.962358 0.505269 0.255880
1 0.037642 5.720607 2.635233 0.962358 0.503868 0.241011
2 0.037642 5.720607 2.635233 0.962358 0.501042 0.269756
3 0.037642 5.720607 2.635233 0.962358 0.502132 0.293466
4 0.037642 5.720607 2.635233 0.962358 0.491368 0.066239
5 0.037642 5.720607 2.635233 0.962358 0.502852 0.192720
6 0.037642 5.720607 2.635233 0.962358 0.490071 0.058614
7 0.037642 5.720607 2.635233 0.962358 0.505677 0.324000
8 0.037642 5.720607 2.635233 0.962358 0.501656 0.171428
9 0.037642 5.720607 2.635233 0.962358 0.505088 0.063313
10 0.037642 5.720607 2.635233 0.962358 0.502601 0.318714
11 0.037642 5.720607 2.635233 0.962358 0.482905 0.062669
12 0.037642 5.720607 2.635233 0.962358 0.493449 0.174376
13 0.037642 5.720607 2.635233 0.962358 0.498408 0.222201
14 0.037642 5.720607 2.635233 0.962358 0.504615 0.191287
15 0.019552 1.857023 2.653544 0.980448 0.494808 0.234908
16 0.019552 1.857023 2.653544 0.980448 0.505456 0.334476
17 0.019552 1.857023 2.653544 0.980448 0.500416 0.330380
18 0.019552 1.857023 2.653544 0.980448 0.497035 0.250092
19 0.019552 1.857023 2.653544 0.980448 0.493803 0.251920
20 0.019552 1.857023 2.653544 0.980448 0.499092 0.091511
21 0.019552 1.857023 2.653544 0.980448 0.504142 0.156383
22 0.019552 1.857023 2.653544 0.980448 0.494993 0.221908
23 0.019552 1.857023 2.653544 0.980448 0.502186 0.195772
24 0.019552 1.857023 2.653544 0.980448 0.494140 0.107068
25 0.019552 1.857023 2.653544 0.980448 0.499606 0.161552
26 0.019552 1.857023 2.653544 0.980448 0.506439 0.335165
27 0.019552 1.857023 2.653544 0.980448 0.499149 0.056575
28 0.019552 1.857023 2.653544 0.980448 0.505143 0.273700
29 0.019552 1.857023 2.653544 0.980448 0.498453 0.002720
30 0.019552 1.857023 2.653544 0.980448 0.504961 0.304180
31 0.019552 1.857023 2.653544 0.980448 0.502355 0.336444
32 0.019552 1.857023 2.653544 0.980448 0.505268 0.251294
33 0.019552 1.857023 2.653544 0.980448 0.494110 0.282792
34 0.019552 1.857023 2.653544 0.980448 0.502043 0.306075
35 0.019552 1.857023 2.653544 0.980448 0.491306 0.222332
36 0.019552 1.857023 2.653544 0.980448 0.504409 0.178503
37 0.019552 1.857023 2.653544 0.980448 0.482831 0.120374
38 0.019552 1.857023 2.653544 0.980448 0.501032 0.302802
39 0.019552 1.857023 2.653544 0.980448 0.498964 0.282973
40 0.019552 1.857023 2.653544 0.980448 0.507999 0.330125
41 0.019552 1.857023 2.653544 0.980448 0.497142 0.157825
42 0.019552 1.857023 2.653544 0.980448 0.504630 0.108322
43 0.019552 1.857023 2.653544 0.980448 0.499213 0.078641
44 0.019552 1.857023 2.653544 0.980448 0.503056 0.333873
45 0.019552 1.857023 2.653544 0.980448 0.498971 0.064344
46 0.019552 1.857023 2.653544 0.980448 0.490370 0.089348
