Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.010081 -1.954681 -2.430762 0.989919 0.528794 0.107233
1 0.009744 -2.006561 -2.406348 0.990256 0.523246 0.058372
2 0.009744 -2.006561 -2.406348 0.990256 0.509998 0.023123
3 0.009744 -2.006561 -2.406348 0.990256 0.515048 0.048074
4 0.009744 -2.006561 -2.406348 0.990256 0.545863 0.023455
5 0.009744 -2.006561 -2.406348 0.990256 0.530924 0.090571
6 0.009744 -2.006561 -2.406348 0.990256 0.505012 0.079761
7 0.009744 -2.006561 -2.406348 0.990256 0.552581 0.045605
8 0.009744 -2.006561 -2.406348 0.990256 0.537747 0.110869
9 0.009744 -2.006561 -2.406348 0.990256 0.524319 0.058161
10 0.009744 -2.006561 -2.406348 0.990256 0.523459 0.003778
11 0.009744 -2.006561 -2.406348 0.990256 0.503737 0.076093
12 0.009744 -2.006561 -2.406348 0.990256 0.523632 0.108237
13 0.009744 -2.006561 -2.406348 0.990256 0.487175 0.059605
14 0.009720 -0.462348 -3.102159 0.990280 0.529845 0.154404
15 0.009720 -0.462348 -3.102159 0.990280 0.548244 0.130601
16 0.009720 -0.462348 -3.102159 0.990280 0.564855 0.185327
17 0.009720 -0.462348 -3.102159 0.990280 0.492018 0.089341
18 0.009720 -0.462348 -3.102159 0.990280 0.518856 0.084835
19 0.009720 -0.462348 -3.102159 0.990280 0.503507 0.023466
20 0.009720 -0.462348 -3.102159 0.990280 0.498109 0.030909
21 0.009720 -0.462348 -3.102159 0.990280 0.520049 0.159737
22 0.009720 -0.462348 -3.102159 0.990280 0.519681 0.059492
23 0.009720 -0.462348 -3.102159 0.990280 0.533028 0.078253
24 0.009720 -0.462348 -3.102159 0.990280 0.527689 0.208106
25 0.009720 -0.462348 -3.102159 0.990280 0.530302 0.293231
26 0.009720 -0.462348 -3.102159 0.990280 0.522039 0.056410
27 0.009720 -0.462348 -3.102159 0.990280 0.517280 0.159038
28 0.009720 -0.462348 -3.102159 0.990280 0.533869 0.214219
29 0.009718 -2.214084 -2.226291 0.990282 0.530708 0.222127
