Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.236895 -7.011521 -17.341878 0.763105 0.496503 0.239366
1 0.037404 -2.272068 -5.836576 0.962596 0.495571 0.203514
2 0.037404 -2.272068 -5.836576 0.962596 0.494047 0.107984
3 0.017511 -2.073701 2.473487 0.982489 0.502600 0.187576
4 0.017511 -2.073701 2.473487 0.982489 0.499200 0.372154
5 0.017511 -2.073701 2.473487 0.982489 0.506262 0.294307
6 0.017511 -2.073701 2.473487 0.982489 0.499989 0.202890
7 0.017511 -2.073701 2.473487 0.982489 0.499528 0.360065
8 0.017511 -2.073701 2.473487 0.982489 0.499563 0.365798
9 0.017511 -2.073701 2.473487 0.982489 0.511813 0.265835
10 0.017511 -2.073701 2.473487 0.982489 0.491830 0.119354
11 0.013300 -3.178454 -0.361639 0.986700 0.508102 0.116112
12 0.013300 -3.178454 -0.361639 0.986700 0.494627 0.004336
13 0.013300 -3.178454 -0.361639 0.986700 0.504443 0.279020
14 0.013300 -3.178454 -0.361639 0.986700 0.509005 0.232512
15 0.013300 -3.178454 -0.361639 0.986700 0.496660 0.209060
16 0.013300 -3.178454 -0.361639 0.986700 0.505777 0.187093
17 0.013300 -3.178454 -0.361639 0.986700 0.492749 0.255572
18 0.013300 -3.178454 -0.361639 0.986700 0.490802 0.110558
19 0.013300 -3.178454 -0.361639 0.986700 0.500578 0.298854
20 0.013300 -3.178454 -0.361639 0.986700 0.491186 0.255027
21 0.013300 -3.178454 -0.361639 0.986700 0.497713 0.222580
22 0.013300 -3.178454 -0.361639 0.986700 0.497534 0.368408
23 0.013300 -3.178454 -0.361639 0.986700 0.504990 0.371843
24 0.013300 -3.178454 -0.361639 0.986700 0.507325 0.260479
25 0.013300 -3.178454 -0.361639 0.986700 0.499135 0.283927
26 0.013300 -3.178454 -0.361639 0.986700 0.484500 0.117098
27 0.013300 -3.178454 -0.361639 0.986700 0.499770 0.175722
28 0.013300 -3.178454 -0.361639 0.986700 0.498738 0.300142
29 0.013300 -3.178454 -0.361639 0.986700 0.493741 0.144486
30 0.013300 -3.178454 -0.361639 0.986700 0.500341 0.259264
31 0.013300 -3.178454 -0.361639 0.986700 0.504693 0.217857
32 0.013300 -3.178454 -0.361639 0.986700 0.496803 0.361518
33 0.013300 -3.178454 -0.361639 0.986700 0.488368 0.057016
34 0.013300 -3.178454 -0.361639 0.986700 0.501722 0.185783
35 0.013300 -3.178454 -0.361639 0.986700 0.494677 0.083249
36 0.013300 -3.178454 -0.361639 0.986700 0.503379 0.168390
37 0.013300 -3.178454 -0.361639 0.986700 0.518684 0.324003
38 0.013300 -3.178454 -0.361639 0.986700 0.504975 0.310307
39 0.013300 -3.178454 -0.361639 0.986700 0.497119 0.160360
40 0.013300 -3.178454 -0.361639 0.986700 0.496062 0.252214
41 0.013300 -3.178454 -0.361639 0.986700 0.498266 0.160367
42 0.013300 -3.178454 -0.361639 0.986700 0.503399 0.205077
43 0.013300 -3.178454 -0.361639 0.986700 0.497652 0.293994
44 0.013300 -3.178454 -0.361639 0.986700 0.501669 0.263997
45 0.013300 -3.178454 -0.361639 0.986700 0.498791 0.305242
46 0.013300 -3.178454 -0.361639 0.986700 0.492639 0.131864
47 0.013300 -3.178454 -0.361639 0.986700 0.488415 0.103171
48 0.013300 -3.178454 -0.361639 0.986700 0.498321 0.366194
49 0.013300 -3.178454 -0.361639 0.986700 0.504284 0.177154
50 0.013300 -3.178454 -0.361639 0.986700 0.506407 0.105366
51 0.013300 -3.178454 -0.361639 0.986700 0.514461 0.102615
52 0.013300 -3.178454 -0.361639 0.986700 0.493094 0.068355
53 0.013300 -3.178454 -0.361639 0.986700 0.504243 0.178878
54 0.013300 -3.178454 -0.361639 0.986700 0.512827 0.147744
55 0.013300 -3.178454 -0.361639 0.986700 0.508794 0.120575
56 0.013300 -3.178454 -0.361639 0.986700 0.498688 0.251041
57 0.013300 -3.178454 -0.361639 0.986700 0.496349 0.056307
58 0.013300 -3.178454 -0.361639 0.986700 0.496365 0.120462
59 0.013300 -3.178454 -0.361639 0.986700 0.493048 0.056657
60 0.013300 -3.178454 -0.361639 0.986700 0.496270 0.318515
61 0.013300 -3.178454 -0.361639 0.986700 0.493340 0.162488
62 0.013300 -3.178454 -0.361639 0.986700 0.499051 0.101968
63 0.013300 -3.178454 -0.361639 0.986700 0.502478 0.328891
64 0.013300 -3.178454 -0.361639 0.986700 0.511262 0.371587
65 0.013300 -3.178454 -0.361639 0.986700 0.506568 0.263008
66 0.013300 -3.178454 -0.361639 0.986700 0.503627 0.271458
67 0.013300 -3.178454 -0.361639 0.986700 0.485335 0.078816
68 0.013300 -3.178454 -0.361639 0.986700 0.504000 0.157471
69 0.013164 -1.936370 -2.394141 0.986836 0.512828 0.126109
70 0.013164 -1.936370 -2.394141 0.986836 0.502814 0.021534
71 0.013164 -1.936370 -2.394141 0.986836 0.505367 0.330706
72 0.013164 -1.936370 -2.394141 0.986836 0.495052 0.161900
73 0.013164 -1.936370 -2.394141 0.986836 0.491747 0.023061
74 0.013164 -1.936370 -2.394141 0.986836 0.496301 0.348392
75 0.010403 -2.027924 2.360571 0.989597 0.507818 0.171390
76 0.010403 -2.027924 2.360571 0.989597 0.496352 0.213481
77 0.010403 -2.027924 2.360571 0.989597 0.495720 0.284581
78 0.010403 -2.027924 2.360571 0.989597 0.503014 0.104357
79 0.010403 -2.027924 2.360571 0.989597 0.505621 0.359785
80 0.010403 -2.027924 2.360571 0.989597 0.504654 0.253433
81 0.010403 -2.027924 2.360571 0.989597 0.491529 0.098923
82 0.010403 -2.027924 2.360571 0.989597 0.493635 0.370961
83 0.010403 -2.027924 2.360571 0.989597 0.493963 0.152662
84 0.010403 -2.027924 2.360571 0.989597 0.509138 0.254628
85 0.010403 -2.027924 2.360571 0.989597 0.499790 0.216802
86 0.010403 -2.027924 2.360571 0.989597 0.506789 0.248325
87 0.010403 -2.027924 2.360571 0.989597 0.513523 0.316886
88 0.010403 -2.027924 2.360571 0.989597 0.501325 0.354219
89 0.010403 -2.027924 2.360571 0.989597 0.497859 0.204613
90 0.010403 -2.027924 2.360571 0.989597 0.500910 0.210336
91 0.010403 -2.027924 2.360571 0.989597 0.504154 0.116191
92 0.010403 -2.027924 2.360571 0.989597 0.509823 0.373793
93 0.010403 -2.027924 2.360571 0.989597 0.506438 0.250879
94 0.010403 -2.027924 2.360571 0.989597 0.496842 0.270418
95 0.010403 -2.027924 2.360571 0.989597 0.507076 0.147104
96 0.010403 -2.027924 2.360571 0.989597 0.503500 0.339730
97 0.010403 -2.027924 2.360571 0.989597 0.496248 0.186347
98 0.010403 -2.027924 2.360571 0.989597 0.503818 0.287164
99 0.010403 -2.027924 2.360571 0.989597 0.498673 0.043904
100 0.010403 -2.027924 2.360571 0.989597 0.515423 0.347386
101 0.010403 -2.027924 2.360571 0.989597 0.503293 0.184810
102 0.010403 -2.027924 2.360571 0.989597 0.498425 0.289581
103 0.010403 -2.027924 2.360571 0.989597 0.506620 0.380244
104 0.010403 -2.027924 2.360571 0.989597 0.494988 0.260721
105 0.010403 -2.027924 2.360571 0.989597 0.505683 0.119567
106 0.010403 -2.027924 2.360571 0.989597 0.493660 0.023581
107 0.010403 -2.027924 2.360571 0.989597 0.480025 0.010066
108 0.010403 -2.027924 2.360571 0.989597 0.499226 0.316178
109 0.010403 -2.027924 2.360571 0.989597 0.500672 0.254322
110 0.010403 -2.027924 2.360571 0.989597 0.507693 0.170721
111 0.010403 -2.027924 2.360571 0.989597 0.502471 0.360068
112 0.010403 -2.027924 2.360571 0.989597 0.487847 0.207842
113 0.010403 -2.027924 2.360571 0.989597 0.502727 0.269677
114 0.010403 -2.027924 2.360571 0.989597 0.502473 0.023623
115 0.010403 -2.027924 2.360571 0.989597 0.497232 0.253116
116 0.010403 -2.027924 2.360571 0.989597 0.500803 0.250960
117 0.010403 -2.027924 2.360571 0.989597 0.506942 0.252559
118 0.010403 -2.027924 2.360571 0.989597 0.506334 0.329704
119 0.010403 -2.027924 2.360571 0.989597 0.503004 0.380795
120 0.010403 -2.027924 2.360571 0.989597 0.504027 0.128982
121 0.010403 -2.027924 2.360571 0.989597 0.506848 0.280359
122 0.010403 -2.027924 2.360571 0.989597 0.502977 0.316756
123 0.010403 -2.027924 2.360571 0.989597 0.494307 0.130226
124 0.010403 -2.027924 2.360571 0.989597 0.508911 0.073263
125 0.010403 -2.027924 2.360571 0.989597 0.506608 0.293170
126 0.010403 -2.027924 2.360571 0.989597 0.501494 0.322736
127 0.010403 -2.027924 2.360571 0.989597 0.509494 0.446390
128 0.010403 -2.027924 2.360571 0.989597 0.501277 0.178162
129 0.010403 -2.027924 2.360571 0.989597 0.498709 0.294346
130 0.010403 -2.027924 2.360571 0.989597 0.499585 0.185335
131 0.010403 -2.027924 2.360571 0.989597 0.495484 0.294917
