Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.009894 -2.995346 -0.981155 0.990106 0.525539 0.190998
1 0.009718 -2.824445 -1.371786 0.990282 0.523102 0.004269
2 0.009718 -2.824445 -1.371786 0.990282 0.483060 0.024891
3 0.009718 -2.824445 -1.371786 0.990282 0.520312 0.056365
4 0.009718 -2.824445 -1.371786 0.990282 0.507893 0.012867
5 0.009718 -2.824445 -1.371786 0.990282 0.515064 0.021657
6 0.009718 -2.824445 -1.371786 0.990282 0.525173 0.146305
7 0.009718 -2.824445 -1.371786 0.990282 0.527770 0.005271
8 0.009718 -2.824445 -1.371786 0.990282 0.531134 0.006352
9 0.009718 -2.824445 -1.371786 0.990282 0.512155 0.002457
10 0.009718 -2.824445 -1.371786 0.990282 0.518605 0.004278
11 0.009718 -2.824445 -1.371786 0.990282 0.547212 0.055987
12 0.009717 -2.723735 -1.560998 0.990283 0.522796 0.076066
13 0.009717 -2.723735 -1.560998 0.990283 0.496484 0.026505
14 0.009717 -2.723735 -1.560998 0.990283 0.504982 0.063706
15 0.009717 -2.723735 -1.560998 0.990283 0.533717 0.013640
16 0.009717 -2.723735 -1.560998 0.990283 0.496915 0.094718
17 0.009717 -2.723735 -1.560998 0.990283 0.508227 0.027179
18 0.009717 -2.723735 -1.560998 0.990283 0.522290 0.083098
19 0.009717 -2.723735 -1.560998 0.990283 0.540313 0.034685
20 0.009717 -2.723735 -1.560998 0.990283 0.536206 0.077329
21 0.009717 -2.723735 -1.560998 0.990283 0.507526 0.012274
22 0.009717 -2.723735 -1.560998 0.990283 0.505002 0.021571
23 0.009717 -2.723735 -1.560998 0.990283 0.513421 0.120159
24 0.009717 -2.723735 -1.560998 0.990283 0.528494 0.224446
25 0.009717 -2.723735 -1.560998 0.990283 0.512946 0.033639
26 0.009717 -2.723735 -1.560998 0.990283 0.516497 0.003557
27 0.009717 -2.723735 -1.560998 0.990283 0.508455 0.026516
28 0.009717 -2.723735 -1.560998 0.990283 0.529276 0.021980
29 0.009717 -2.723735 -1.560998 0.990283 0.500946 0.015591
30 0.009717 -2.723735 -1.560998 0.990283 0.527897 0.042558
31 0.009717 -2.723735 -1.560998 0.990283 0.513708 0.128548
32 0.009717 -2.723735 -1.560998 0.990283 0.531773 0.112077
33 0.009717 -2.723735 -1.560998 0.990283 0.529736 0.023672
34 0.009717 -2.723735 -1.560998 0.990283 0.513941 0.060359
35 0.009717 -2.723735 -1.560998 0.990283 0.501824 0.003667
36 0.009717 -2.723735 -1.560998 0.990283 0.504313 0.194977
37 0.009717 -2.723735 -1.560998 0.990283 0.512748 0.082954
38 0.009717 -2.723735 -1.560998 0.990283 0.521163 0.069949
39 0.009717 -2.723735 -1.560998 0.990283 0.491008 0.002803
40 0.009717 -2.723735 -1.560998 0.990283 0.496688 0.037145
41 0.009717 -2.723735 -1.560998 0.990283 0.517939 0.022223
42 0.009717 -2.723735 -1.560998 0.990283 0.525021 0.072074
43 0.009717 -2.723735 -1.560998 0.990283 0.497211 0.025462
44 0.009717 -2.723735 -1.560998 0.990283 0.462860 0.035865
45 0.009717 -2.723735 -1.560998 0.990283 0.459617 0.048029
46 0.009717 -2.723735 -1.560998 0.990283 0.493866 0.056547
47 0.009717 -2.723735 -1.560998 0.990283 0.463173 0.012346
48 0.009717 -2.723735 -1.560998 0.990283 0.516576 0.057375
49 0.009717 -2.723735 -1.560998 0.990283 0.512934 0.106209
50 0.009717 -2.723735 -1.560998 0.990283 0.539843 0.115957
51 0.009717 -2.723735 -1.560998 0.990283 0.522007 0.091349
52 0.009717 -2.723735 -1.560998 0.990283 0.511980 0.086605
53 0.009717 -2.723735 -1.560998 0.990283 0.538334 0.146103
54 0.009717 -2.723735 -1.560998 0.990283 0.527700 0.168931
55 0.009717 -2.723735 -1.560998 0.990283 0.511732 0.056606
56 0.009717 -2.723735 -1.560998 0.990283 0.534998 0.118946
57 0.009717 -2.723735 -1.560998 0.990283 0.534833 0.023396
58 0.009717 -2.723735 -1.560998 0.990283 0.519697 0.129901
59 0.009717 -2.723735 -1.560998 0.990283 0.512385 0.182201
60 0.009717 -2.723735 -1.560998 0.990283 0.498046 0.006790
61 0.009717 -2.723735 -1.560998 0.990283 0.499663 0.006427
62 0.009717 -2.723735 -1.560998 0.990283 0.498704 0.002939
63 0.009717 -2.723735 -1.560998 0.990283 0.513946 0.053261
64 0.009717 -2.723735 -1.560998 0.990283 0.523036 0.163999
65 0.009717 -2.723735 -1.560998 0.990283 0.488061 0.023396
66 0.009717 -2.723735 -1.560998 0.990283 0.525891 0.027830
