Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.100692 -2.311742 9.297322 0.899308 0.505519 0.305176
1 0.100692 -2.311742 9.297322 0.899308 0.500926 0.126539
2 0.088572 -8.989090 3.157092 0.911428 0.508735 0.179650
3 0.088572 -8.989090 3.157092 0.911428 0.504399 0.385271
4 0.088572 -8.989090 3.157092 0.911428 0.505231 0.211136
5 0.088572 -8.989090 3.157092 0.911428 0.507282 0.170910
6 0.088572 -8.989090 3.157092 0.911428 0.493997 0.205387
7 0.088572 -8.989090 3.157092 0.911428 0.494443 0.208874
8 0.088572 -8.989090 3.157092 0.911428 0.487785 0.123300
9 0.088572 -8.989090 3.157092 0.911428 0.494744 0.207115
10 0.088572 -8.989090 3.157092 0.911428 0.505989 0.356326
11 0.088572 -8.989090 3.157092 0.911428 0.486448 0.110705
12 0.028392 -2.043183 2.561990 0.971608 0.509434 0.272692
13 0.012301 -2.040131 2.452125 0.987699 0.499549 0.119813
14 0.012301 -2.040131 2.452125 0.987699 0.498003 0.062947
15 0.012301 -2.040131 2.452125 0.987699 0.509776 0.131074
16 0.012301 -2.040131 2.452125 0.987699 0.501887 0.216415
17 0.012301 -2.040131 2.452125 0.987699 0.512219 0.338817
18 0.012301 -2.040131 2.452125 0.987699 0.512896 0.311389
19 0.012301 -2.040131 2.452125 0.987699 0.500181 0.233891
20 0.012301 -2.040131 2.452125 0.987699 0.503250 0.074858
21 0.012301 -2.040131 2.452125 0.987699 0.498018 0.108686
22 0.012301 -2.040131 2.452125 0.987699 0.492006 0.154421
23 0.012301 -2.040131 2.452125 0.987699 0.504594 0.375470
24 0.012301 -2.040131 2.452125 0.987699 0.504346 0.317172
25 0.012301 -2.040131 2.452125 0.987699 0.496940 0.308454
26 0.012301 -2.040131 2.452125 0.987699 0.491004 0.100521
27 0.012301 -2.040131 2.452125 0.987699 0.507174 0.362448
28 0.012301 -2.040131 2.452125 0.987699 0.513654 0.251873
29 0.012301 -2.040131 2.452125 0.987699 0.491934 0.173253
30 0.012301 -2.040131 2.452125 0.987699 0.498920 0.206955
31 0.012301 -2.040131 2.452125 0.987699 0.493961 0.002719
32 0.012301 -2.040131 2.452125 0.987699 0.505115 0.302912
33 0.012301 -2.040131 2.452125 0.987699 0.496055 0.200683
34 0.012301 -2.040131 2.452125 0.987699 0.505511 0.349879
35 0.012301 -2.040131 2.452125 0.987699 0.502055 0.333046
36 0.010442 2.973983 1.084916 0.989558 0.512882 0.172019
37 0.010442 2.973983 1.084916 0.989558 0.494096 0.224277
38 0.010442 2.973983 1.084916 0.989558 0.502373 0.070948
39 0.010442 2.973983 1.084916 0.989558 0.504735 0.230288
40 0.010442 2.973983 1.084916 0.989558 0.500238 0.256455
41 0.010442 2.973983 1.084916 0.989558 0.504697 0.295169
42 0.010442 2.973983 1.084916 0.989558 0.500709 0.305229
43 0.010442 2.973983 1.084916 0.989558 0.488607 0.121208
44 0.010442 2.973983 1.084916 0.989558 0.493265 0.129079
45 0.010442 2.973983 1.084916 0.989558 0.498796 0.206284
46 0.010442 2.973983 1.084916 0.989558 0.498928 0.307182
47 0.010442 2.973983 1.084916 0.989558 0.495118 0.086171
48 0.010442 2.973983 1.084916 0.989558 0.507609 0.120012
49 0.010442 2.973983 1.084916 0.989558 0.497797 0.187325
50 0.010442 2.973983 1.084916 0.989558 0.498083 0.108375
51 0.010442 2.973983 1.084916 0.989558 0.497666 0.142242
52 0.010442 2.973983 1.084916 0.989558 0.509684 0.379066
53 0.010442 2.973983 1.084916 0.989558 0.502365 0.209156
54 0.010442 2.973983 1.084916 0.989558 0.508150 0.206600
55 0.010442 2.973983 1.084916 0.989558 0.506755 0.250405
56 0.010442 2.973983 1.084916 0.989558 0.505334 0.172414
57 0.010442 2.973983 1.084916 0.989558 0.503521 0.363682
58 0.010442 2.973983 1.084916 0.989558 0.496067 0.065703
59 0.010442 2.973983 1.084916 0.989558 0.500656 0.147234
60 0.010442 2.973983 1.084916 0.989558 0.510900 0.162648
61 0.010442 2.973983 1.084916 0.989558 0.487034 0.025085
62 0.010442 2.973983 1.084916 0.989558 0.498383 0.302009
63 0.010442 2.973983 1.084916 0.989558 0.495690 0.293246
64 0.010442 2.973983 1.084916 0.989558 0.507038 0.339811
65 0.010442 2.973983 1.084916 0.989558 0.507126 0.226871
66 0.010442 2.973983 1.084916 0.989558 0.501676 0.301025
67 0.010442 2.973983 1.084916 0.989558 0.494387 0.175615
68 0.010442 2.973983 1.084916 0.989558 0.510820 0.259402
69 0.010442 2.973983 1.084916 0.989558 0.499035 0.206371
70 0.010442 2.973983 1.084916 0.989558 0.497352 0.109338
71 0.010442 2.973983 1.084916 0.989558 0.498971 0.289556
72 0.010442 2.973983 1.084916 0.989558 0.492450 0.151452
73 0.010442 2.973983 1.084916 0.989558 0.495921 0.078958
74 0.010442 2.973983 1.084916 0.989558 0.498553 0.182716
75 0.010442 2.973983 1.084916 0.989558 0.507187 0.347939
76 0.010442 2.973983 1.084916 0.989558 0.501556 0.386138
77 0.010442 2.973983 1.084916 0.989558 0.502219 0.213230
78 0.010442 2.973983 1.084916 0.989558 0.500753 0.232630
79 0.010442 2.973983 1.084916 0.989558 0.511668 0.337225
80 0.010442 2.973983 1.084916 0.989558 0.509295 0.367191
81 0.010442 2.973983 1.084916 0.989558 0.496995 0.105533
82 0.010442 2.973983 1.084916 0.989558 0.493588 0.081832
83 0.010442 2.973983 1.084916 0.989558 0.503268 0.272080
84 0.010442 2.973983 1.084916 0.989558 0.502445 0.152611
85 0.010442 2.973983 1.084916 0.989558 0.495449 0.021473
86 0.010442 2.973983 1.084916 0.989558 0.498218 0.210053
87 0.010442 2.973983 1.084916 0.989558 0.507374 0.121066
88 0.010442 2.973983 1.084916 0.989558 0.503831 0.360516
89 0.010442 2.973983 1.084916 0.989558 0.504878 0.137210
90 0.010442 2.973983 1.084916 0.989558 0.492967 0.293480
91 0.010442 2.973983 1.084916 0.989558 0.499183 0.196045
92 0.010442 2.973983 1.084916 0.989558 0.497115 0.153857
93 0.010442 2.973983 1.084916 0.989558 0.500324 0.252639
94 0.010442 2.973983 1.084916 0.989558 0.492761 0.016658
95 0.010442 2.973983 1.084916 0.989558 0.478706 0.091320
96 0.010442 2.973983 1.084916 0.989558 0.507030 0.388068
97 0.010442 2.973983 1.084916 0.989558 0.501613 0.199293
98 0.010442 2.973983 1.084916 0.989558 0.509484 0.364300
99 0.010442 2.973983 1.084916 0.989558 0.504320 0.270046
100 0.010442 2.973983 1.084916 0.989558 0.494181 0.062345
101 0.010442 2.973983 1.084916 0.989558 0.494003 0.205353
102 0.010442 2.973983 1.084916 0.989558 0.505498 0.103884
103 0.010442 2.973983 1.084916 0.989558 0.499252 0.253140
104 0.010442 2.973983 1.084916 0.989558 0.497103 0.279669
105 0.010442 2.973983 1.084916 0.989558 0.496494 0.234527
106 0.010442 2.973983 1.084916 0.989558 0.494500 0.273899
107 0.010442 2.973983 1.084916 0.989558 0.499674 0.222280
108 0.010442 2.973983 1.084916 0.989558 0.499377 0.103326
109 0.010442 2.973983 1.084916 0.989558 0.499198 0.154972
110 0.010442 2.973983 1.084916 0.989558 0.481003 0.030906
111 0.010442 2.973983 1.084916 0.989558 0.496853 0.107894
112 0.010442 2.973983 1.084916 0.989558 0.502223 0.291971
113 0.010442 2.973983 1.084916 0.989558 0.499175 0.174343
114 0.010442 2.973983 1.084916 0.989558 0.505762 0.371484
115 0.010442 2.973983 1.084916 0.989558 0.493796 0.210298
116 0.010442 2.973983 1.084916 0.989558 0.502191 0.285304
117 0.010442 2.973983 1.084916 0.989558 0.489639 0.204365
118 0.010442 2.973983 1.084916 0.989558 0.498307 0.214011
119 0.010442 2.973983 1.084916 0.989558 0.498524 0.103722
120 0.010442 2.973983 1.084916 0.989558 0.507187 0.363888
121 0.010442 2.973983 1.084916 0.989558 0.491770 0.066170
122 0.010442 2.973983 1.084916 0.989558 0.497036 0.084617
123 0.010442 2.973983 1.084916 0.989558 0.500342 0.367917
124 0.010442 2.973983 1.084916 0.989558 0.508659 0.333771
125 0.010442 2.973983 1.084916 0.989558 0.498901 0.316192
126 0.010442 2.973983 1.084916 0.989558 0.497474 0.187789
127 0.010442 2.973983 1.084916 0.989558 0.501107 0.021620
128 0.010442 2.973983 1.084916 0.989558 0.488522 0.208046
129 0.010442 2.973983 1.084916 0.989558 0.483899 0.105280
130 0.010442 2.973983 1.084916 0.989558 0.495973 0.069089
131 0.010442 2.973983 1.084916 0.989558 0.500567 0.361994
132 0.010442 2.973983 1.084916 0.989558 0.507165 0.414444
133 0.010442 2.973983 1.084916 0.989558 0.504719 0.239191
134 0.010442 2.973983 1.084916 0.989558 0.501921 0.251146
135 0.010442 2.973983 1.084916 0.989558 0.506975 0.157533
136 0.010442 2.973983 1.084916 0.989558 0.504486 0.139350
137 0.010442 2.973983 1.084916 0.989558 0.507460 0.131130
138 0.010442 2.973983 1.084916 0.989558 0.494423 0.286624
139 0.010442 2.973983 1.084916 0.989558 0.502959 0.361414
140 0.010442 2.973983 1.084916 0.989558 0.500171 0.251278
141 0.010442 2.973983 1.084916 0.989558 0.518214 0.355958
142 0.010442 2.973983 1.084916 0.989558 0.502117 0.166860
143 0.010442 2.973983 1.084916 0.989558 0.499170 0.204390
144 0.010442 2.973983 1.084916 0.989558 0.488470 0.075324
145 0.010442 2.973983 1.084916 0.989558 0.511015 0.258307
146 0.010442 2.973983 1.084916 0.989558 0.498858 0.060928
147 0.010442 2.973983 1.084916 0.989558 0.504434 0.203464
148 0.010442 2.973983 1.084916 0.989558 0.505353 0.345256
149 0.010442 2.973983 1.084916 0.989558 0.497355 0.094546
150 0.010442 2.973983 1.084916 0.989558 0.491434 0.185984
151 0.010442 2.973983 1.084916 0.989558 0.517234 0.280184
152 0.010442 2.973983 1.084916 0.989558 0.505419 0.293496
153 0.010442 2.973983 1.084916 0.989558 0.499196 0.039901
154 0.010442 2.973983 1.084916 0.989558 0.500923 0.314482
155 0.010442 2.973983 1.084916 0.989558 0.502356 0.259390
156 0.010442 2.973983 1.084916 0.989558 0.504303 0.200788
157 0.010442 2.973983 1.084916 0.989558 0.500970 0.209679
158 0.010442 2.973983 1.084916 0.989558 0.512230 0.342540
159 0.010442 2.973983 1.084916 0.989558 0.495914 0.023784
160 0.010442 2.973983 1.084916 0.989558 0.507122 0.348628
161 0.010442 2.973983 1.084916 0.989558 0.492617 0.106973
162 0.010442 2.973983 1.084916 0.989558 0.510300 0.406384
163 0.010442 2.973983 1.084916 0.989558 0.503177 0.238517
164 0.010442 2.973983 1.084916 0.989558 0.491229 0.296554
165 0.010442 2.973983 1.084916 0.989558 0.504718 0.364477
166 0.010442 2.973983 1.084916 0.989558 0.501192 0.175401
167 0.010442 2.973983 1.084916 0.989558 0.503436 0.298654
168 0.010442 2.973983 1.084916 0.989558 0.509321 0.237670
169 0.010442 2.973983 1.084916 0.989558 0.496946 0.114145
170 0.010442 2.973983 1.084916 0.989558 0.508189 0.241062
171 0.010442 2.973983 1.084916 0.989558 0.510160 0.376904
172 0.010442 2.973983 1.084916 0.989558 0.496839 0.262210
173 0.010442 2.973983 1.084916 0.989558 0.497690 0.125396
174 0.010442 2.973983 1.084916 0.989558 0.508311 0.158955
175 0.010442 2.973983 1.084916 0.989558 0.495967 0.128306
176 0.010442 2.973983 1.084916 0.989558 0.491899 0.154222
177 0.010442 2.973983 1.084916 0.989558 0.506096 0.372987
178 0.010442 2.973983 1.084916 0.989558 0.500315 0.138942
179 0.010442 2.973983 1.084916 0.989558 0.505442 0.258046
180 0.010442 2.973983 1.084916 0.989558 0.512880 0.285426
181 0.010442 2.973983 1.084916 0.989558 0.496185 0.216688
182 0.010442 2.973983 1.084916 0.989558 0.499723 0.266284
183 0.010442 2.973983 1.084916 0.989558 0.500494 0.155189
184 0.010442 2.973983 1.084916 0.989558 0.511456 0.296995
185 0.010442 2.973983 1.084916 0.989558 0.498868 0.320188
186 0.010442 2.973983 1.084916 0.989558 0.494397 0.067982
187 0.010442 2.973983 1.084916 0.989558 0.493234 0.090304
188 0.010442 2.973983 1.084916 0.989558 0.508133 0.304160
189 0.010442 2.973983 1.084916 0.989558 0.490704 0.179695
190 0.010442 2.973983 1.084916 0.989558 0.494926 0.027508
191 0.010442 2.973983 1.084916 0.989558 0.502481 0.113641
192 0.010442 2.973983 1.084916 0.989558 0.499240 0.203490
193 0.010442 2.973983 1.084916 0.989558 0.503010 0.212631
194 0.010442 2.973983 1.084916 0.989558 0.493048 0.268295
195 0.010442 2.973983 1.084916 0.989558 0.490296 0.255164
196 0.010442 2.973983 1.084916 0.989558 0.486855 0.178955
197 0.010442 2.973983 1.084916 0.989558 0.494414 0.102041
198 0.010442 2.973983 1.084916 0.989558 0.494882 0.196841
199 0.010442 2.973983 1.084916 0.989558 0.508959 0.153209
200 0.010442 2.973983 1.084916 0.989558 0.504508 0.231164
201 0.010442 2.973983 1.084916 0.989558 0.500044 0.372968
202 0.010442 2.973983 1.084916 0.989558 0.495619 0.034753
203 0.010442 2.973983 1.084916 0.989558 0.510108 0.370983
204 0.010442 2.973983 1.084916 0.989558 0.503173 0.029239
205 0.010442 2.973983 1.084916 0.989558 0.495742 0.105653
206 0.010442 2.973983 1.084916 0.989558 0.510279 0.249904
207 0.010442 2.973983 1.084916 0.989558 0.505760 0.260397
208 0.010442 2.973983 1.084916 0.989558 0.491802 0.098048
209 0.010442 2.973983 1.084916 0.989558 0.504582 0.066937
210 0.010442 2.973983 1.084916 0.989558 0.493009 0.152692
211 0.010442 2.973983 1.084916 0.989558 0.510094 0.278601
212 0.010442 2.973983 1.084916 0.989558 0.494575 0.155197
213 0.010442 2.973983 1.084916 0.989558 0.503831 0.296782
214 0.010442 2.973983 1.084916 0.989558 0.497686 0.153108
215 0.010442 2.973983 1.084916 0.989558 0.505605 0.213459
216 0.010442 2.973983 1.084916 0.989558 0.500266 0.322375
217 0.010442 2.973983 1.084916 0.989558 0.505728 0.241694
218 0.010442 2.973983 1.084916 0.989558 0.510041 0.404242
219 0.010442 2.973983 1.084916 0.989558 0.499922 0.236242
220 0.010442 2.973983 1.084916 0.989558 0.510713 0.057589
221 0.010442 2.973983 1.084916 0.989558 0.491913 0.152637
222 0.010442 2.973983 1.084916 0.989558 0.500950 0.067154
223 0.010442 2.973983 1.084916 0.989558 0.503834 0.218334
224 0.010442 2.973983 1.084916 0.989558 0.501853 0.165363
225 0.010442 2.973983 1.084916 0.989558 0.498806 0.272265
226 0.010442 2.973983 1.084916 0.989558 0.499202 0.203379
227 0.010442 2.973983 1.084916 0.989558 0.509949 0.252329
228 0.010442 2.973983 1.084916 0.989558 0.506722 0.122621
229 0.010442 2.973983 1.084916 0.989558 0.496251 0.127442
230 0.010442 2.973983 1.084916 0.989558 0.495280 0.245393
231 0.010442 2.973983 1.084916 0.989558 0.506660 0.312164
232 0.010442 2.973983 1.084916 0.989558 0.511475 0.159732
233 0.010442 2.973983 1.084916 0.989558 0.500943 0.161468
234 0.010442 2.973983 1.084916 0.989558 0.501598 0.021847
235 0.010442 2.973983 1.084916 0.989558 0.511267 0.209666
236 0.010442 2.973983 1.084916 0.989558 0.507773 0.236426
237 0.010442 2.973983 1.084916 0.989558 0.511141 0.163774
238 0.010442 2.973983 1.084916 0.989558 0.503101 0.159185
239 0.010442 2.973983 1.084916 0.989558 0.505236 0.319422
240 0.010442 2.973983 1.084916 0.989558 0.502798 0.255923
241 0.010442 2.973983 1.084916 0.989558 0.502158 0.119001
242 0.010442 2.973983 1.084916 0.989558 0.499362 0.252753
243 0.010442 2.973983 1.084916 0.989558 0.502188 0.184458
244 0.010442 2.973983 1.084916 0.989558 0.499449 0.152612
245 0.010442 2.973983 1.084916 0.989558 0.494151 0.234313
246 0.010442 2.973983 1.084916 0.989558 0.498678 0.055188
247 0.010442 2.973983 1.084916 0.989558 0.493365 0.056908
248 0.010442 2.973983 1.084916 0.989558 0.506333 0.248152
249 0.010442 2.973983 1.084916 0.989558 0.496609 0.249082
250 0.010442 2.973983 1.084916 0.989558 0.496282 0.152748
251 0.010442 2.973983 1.084916 0.989558 0.493483 0.130303
252 0.010442 2.973983 1.084916 0.989558 0.493435 0.204500
253 0.010442 2.973983 1.084916 0.989558 0.501391 0.299515
254 0.010442 2.973983 1.084916 0.989558 0.497366 0.260108
255 0.010442 2.973983 1.084916 0.989558 0.492628 0.185282
256 0.010442 2.973983 1.084916 0.989558 0.497900 0.339596
257 0.010442 2.973983 1.084916 0.989558 0.500163 0.381377
258 0.010442 2.973983 1.084916 0.989558 0.494283 0.237061
259 0.010442 2.973983 1.084916 0.989558 0.493942 0.315876
260 0.010442 2.973983 1.084916 0.989558 0.500645 0.146232
261 0.010442 2.973983 1.084916 0.989558 0.508730 0.359250
262 0.010442 2.973983 1.084916 0.989558 0.504509 0.208091
