Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.282075 8.006409 -13.020523 0.717925 0.506177 0.295559
1 0.178292 -5.055314 -14.869917 0.821708 0.497874 0.011609
2 0.136696 6.684977 -6.248569 0.863304 0.495786 0.149176
3 0.136696 6.684977 -6.248569 0.863304 0.492885 0.060295
4 0.136696 6.684977 -6.248569 0.863304 0.506312 0.294693
5 0.136696 6.684977 -6.248569 0.863304 0.503520 0.343080
6 0.136696 6.684977 -6.248569 0.863304 0.499221 0.230069
7 0.136696 6.684977 -6.248569 0.863304 0.491706 0.295724
8 0.136696 6.684977 -6.248569 0.863304 0.499855 0.226434
9 0.136696 6.684977 -6.248569 0.863304 0.501468 0.225201
10 0.037617 -6.147860 -1.161212 0.962383 0.517734 0.390242
11 0.037617 -6.147860 -1.161212 0.962383 0.506441 0.234457
12 0.037617 -6.147860 -1.161212 0.962383 0.500396 0.289675
13 0.037617 -6.147860 -1.161212 0.962383 0.507724 0.358191
14 0.037617 -6.147860 -1.161212 0.962383 0.495232 0.077466
15 0.037617 -6.147860 -1.161212 0.962383 0.499670 0.155960
16 0.037617 -6.147860 -1.161212 0.962383 0.493553 0.218977
17 0.037617 -6.147860 -1.161212 0.962383 0.501617 0.252783
18 0.037617 -6.147860 -1.161212 0.962383 0.499996 0.364254
19 0.037617 -6.147860 -1.161212 0.962383 0.503759 0.360065
20 0.037617 -6.147860 -1.161212 0.962383 0.509715 0.416140
21 0.037617 -6.147860 -1.161212 0.962383 0.508054 0.297350
22 0.037617 -6.147860 -1.161212 0.962383 0.491308 0.227623
23 0.029198 3.270008 0.254826 0.970802 0.503938 0.199363
24 0.029198 3.270008 0.254826 0.970802 0.493982 0.102965
25 0.029198 3.270008 0.254826 0.970802 0.501241 0.227601
26 0.029198 3.270008 0.254826 0.970802 0.505769 0.353690
27 0.029198 3.270008 0.254826 0.970802 0.499715 0.059676
28 0.029198 3.270008 0.254826 0.970802 0.503509 0.268092
29 0.029198 3.270008 0.254826 0.970802 0.500671 0.011745
30 0.029198 3.270008 0.254826 0.970802 0.504031 0.269557
31 0.029198 3.270008 0.254826 0.970802 0.500661 0.343299
32 0.029198 3.270008 0.254826 0.970802 0.506350 0.256251
33 0.029198 3.270008 0.254826 0.970802 0.491216 0.226688
34 0.029198 3.270008 0.254826 0.970802 0.502279 0.335662
35 0.029198 3.270008 0.254826 0.970802 0.490811 0.190587
36 0.029198 3.270008 0.254826 0.970802 0.501970 0.160114
37 0.029198 3.270008 0.254826 0.970802 0.481121 0.111352
38 0.029198 3.270008 0.254826 0.970802 0.500741 0.295576
39 0.029198 3.270008 0.254826 0.970802 0.500639 0.193346
40 0.029198 3.270008 0.254826 0.970802 0.507975 0.332586
41 0.029198 3.270008 0.254826 0.970802 0.498224 0.163621
42 0.029198 3.270008 0.254826 0.970802 0.504273 0.109699
43 0.029198 3.270008 0.254826 0.970802 0.498716 0.106541
44 0.029198 3.270008 0.254826 0.970802 0.503419 0.342288
45 0.029198 3.270008 0.254826 0.970802 0.499518 0.054905
46 0.029198 3.270008 0.254826 0.970802 0.490850 0.114576
47 0.029198 3.270008 0.254826 0.970802 0.508756 0.153125
48 0.029198 3.270008 0.254826 0.970802 0.501461 0.352976
49 0.029198 3.270008 0.254826 0.970802 0.490997 0.251096
50 0.029198 3.270008 0.254826 0.970802 0.497166 0.252682
51 0.029198 3.270008 0.254826 0.970802 0.496815 0.059259
52 0.029198 3.270008 0.254826 0.970802 0.489565 0.252379
53 0.029198 3.270008 0.254826 0.970802 0.507636 0.391600
54 0.029198 3.270008 0.254826 0.970802 0.509437 0.023181
55 0.029198 3.270008 0.254826 0.970802 0.494018 0.284073
56 0.029198 3.270008 0.254826 0.970802 0.500326 0.315304
57 0.029198 3.270008 0.254826 0.970802 0.493313 0.252469
58 0.029198 3.270008 0.254826 0.970802 0.499427 0.303268
59 0.029198 3.270008 0.254826 0.970802 0.489223 0.038127
60 0.029198 3.270008 0.254826 0.970802 0.499141 0.263950
61 0.029198 3.270008 0.254826 0.970802 0.508558 0.327700
62 0.029198 3.270008 0.254826 0.970802 0.494709 0.088783
63 0.029198 3.270008 0.254826 0.970802 0.494057 0.203432
64 0.029198 3.270008 0.254826 0.970802 0.504533 0.198613
65 0.029198 3.270008 0.254826 0.970802 0.502901 0.193461
66 0.029198 3.270008 0.254826 0.970802 0.493493 0.103244
67 0.029198 3.270008 0.254826 0.970802 0.501753 0.203425
68 0.029198 3.270008 0.254826 0.970802 0.501918 0.257550
69 0.029198 3.270008 0.254826 0.970802 0.495913 0.134952
70 0.029198 3.270008 0.254826 0.970802 0.507045 0.261666
71 0.029198 3.270008 0.254826 0.970802 0.498417 0.116366
72 0.029198 3.270008 0.254826 0.970802 0.506059 0.429229
73 0.029198 3.270008 0.254826 0.970802 0.499335 0.086657
74 0.029198 3.270008 0.254826 0.970802 0.500511 0.360215
75 0.029198 3.270008 0.254826 0.970802 0.505610 0.068625
76 0.029198 3.270008 0.254826 0.970802 0.494909 0.066156
77 0.029198 3.270008 0.254826 0.970802 0.501896 0.139192
78 0.029198 3.270008 0.254826 0.970802 0.503656 0.293397
79 0.029198 3.270008 0.254826 0.970802 0.501440 0.296606
80 0.029198 3.270008 0.254826 0.970802 0.482813 0.121647
81 0.029198 3.270008 0.254826 0.970802 0.502630 0.390154
82 0.029198 3.270008 0.254826 0.970802 0.505508 0.127366
83 0.029198 3.270008 0.254826 0.970802 0.500336 0.083783
84 0.029198 3.270008 0.254826 0.970802 0.494976 0.256734
85 0.029198 3.270008 0.254826 0.970802 0.505980 0.354817
86 0.029198 3.270008 0.254826 0.970802 0.499893 0.167258
87 0.029198 3.270008 0.254826 0.970802 0.495921 0.277242
88 0.029198 3.270008 0.254826 0.970802 0.501656 0.257635
