Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.010546 -2.308690 2.082856 0.989454 0.515207 0.102436
1 0.009742 -2.296483 2.131685 0.990258 0.521504 0.030635
2 0.009742 -2.296483 2.131685 0.990258 0.536507 0.272708
3 0.009742 -2.296483 2.131685 0.990258 0.516997 0.079139
4 0.009742 -2.296483 2.131685 0.990258 0.538746 0.101779
5 0.009742 -2.296483 2.131685 0.990258 0.520432 0.061314
6 0.009742 -2.296483 2.131685 0.990258 0.514230 0.057204
7 0.009742 -2.296483 2.131685 0.990258 0.529515 0.161263
8 0.009742 -2.296483 2.131685 0.990258 0.538693 0.181684
9 0.009742 -2.296483 2.131685 0.990258 0.517781 0.074612
10 0.009742 -2.296483 2.131685 0.990258 0.536227 0.056615
11 0.009742 -2.296483 2.131685 0.990258 0.517426 0.103287
12 0.009742 -2.296483 2.131685 0.990258 0.525725 0.228528
13 0.009742 -2.296483 2.131685 0.990258 0.545563 0.058300
14 0.009742 -2.296483 2.131685 0.990258 0.507217 0.053348
15 0.009742 -2.296483 2.131685 0.990258 0.516240 0.111518
16 0.009742 -2.296483 2.131685 0.990258 0.539675 0.121028
17 0.009742 -2.296483 2.131685 0.990258 0.515029 0.021483
18 0.009742 -2.296483 2.131685 0.990258 0.514121 0.083646
19 0.009742 -2.296483 2.131685 0.990258 0.517697 0.026706
20 0.009742 -2.296483 2.131685 0.990258 0.505380 0.028833
21 0.009742 -2.296483 2.131685 0.990258 0.528275 0.146890
22 0.009742 -2.296483 2.131685 0.990258 0.511391 0.037458
23 0.009742 -2.296483 2.131685 0.990258 0.535307 0.063983
24 0.009742 -2.296483 2.131685 0.990258 0.522251 0.279915
25 0.009742 -2.296483 2.131685 0.990258 0.519480 0.188521
26 0.009742 -2.296483 2.131685 0.990258 0.526356 0.061602
27 0.009742 -2.296483 2.131685 0.990258 0.524917 0.066554
28 0.009742 -2.296483 2.131685 0.990258 0.530466 0.165786
29 0.009742 -2.296483 2.131685 0.990258 0.542740 0.203212
30 0.009742 -2.296483 2.131685 0.990258 0.521551 0.119220
31 0.009742 -2.296483 2.131685 0.990258 0.526757 0.091567
32 0.009742 -2.296483 2.131685 0.990258 0.520002 0.033503
33 0.009742 -2.296483 2.131685 0.990258 0.517003 0.021702
34 0.009742 -2.296483 2.131685 0.990258 0.519828 0.101908
35 0.009742 -2.296483 2.131685 0.990258 0.513145 0.058575
36 0.009742 -2.296483 2.131685 0.990258 0.541376 0.062614
37 0.009742 -2.296483 2.131685 0.990258 0.522989 0.204157
38 0.009742 -2.296483 2.131685 0.990258 0.512204 0.003784
39 0.009742 -2.296483 2.131685 0.990258 0.535001 0.143382
40 0.009742 -2.296483 2.131685 0.990258 0.513849 0.016956
41 0.009742 -2.296483 2.131685 0.990258 0.507659 0.068694
42 0.009742 -2.296483 2.131685 0.990258 0.524397 0.120067
43 0.009742 -2.296483 2.131685 0.990258 0.526834 0.217795
44 0.009742 -2.296483 2.131685 0.990258 0.518106 0.171147
45 0.009742 -2.296483 2.131685 0.990258 0.525745 0.073644
46 0.009742 -2.296483 2.131685 0.990258 0.531854 0.114136
47 0.009742 -2.296483 2.131685 0.990258 0.525001 0.002962
48 0.009742 -2.296483 2.131685 0.990258 0.523104 0.033061
49 0.009742 -2.296483 2.131685 0.990258 0.495232 0.007051
50 0.009742 -2.296483 2.131685 0.990258 0.497191 0.055095
51 0.009742 -2.296483 2.131685 0.990258 0.486811 0.034611
52 0.009742 -2.296483 2.131685 0.990258 0.472730 0.021474
53 0.009742 -2.296483 2.131685 0.990258 0.475990 0.041386
54 0.009742 -2.296483 2.131685 0.990258 0.453413 0.022618
55 0.009742 -2.296483 2.131685 0.990258 0.515200 0.022280
56 0.009742 -2.296483 2.131685 0.990258 0.519254 0.022546
57 0.009742 -2.296483 2.131685 0.990258 0.529151 0.026327
58 0.009742 -2.296483 2.131685 0.990258 0.532317 0.002672
59 0.009742 -2.296483 2.131685 0.990258 0.523920 0.122889
60 0.009742 -2.296483 2.131685 0.990258 0.520000 0.027486
61 0.009742 -2.296483 2.131685 0.990258 0.506147 0.026116
62 0.009742 -2.296483 2.131685 0.990258 0.513342 0.077336
63 0.009742 -2.296483 2.131685 0.990258 0.494730 0.019667
64 0.009742 -2.296483 2.131685 0.990258 0.520122 0.061183
65 0.009742 -2.296483 2.131685 0.990258 0.500939 0.017957
66 0.009742 -2.296483 2.131685 0.990258 0.510943 0.003531
67 0.009742 -2.296483 2.131685 0.990258 0.514474 0.020282
68 0.009742 -2.296483 2.131685 0.990258 0.515157 0.003162
69 0.009742 -2.296483 2.131685 0.990258 0.508733 0.020717
70 0.009742 -2.296483 2.131685 0.990258 0.492940 0.026284
71 0.009738 -0.981155 2.986191 0.990262 0.541559 0.062598
72 0.009738 -0.981155 2.986191 0.990262 0.510351 0.057242
73 0.009738 -0.981155 2.986191 0.990262 0.524415 0.158023
74 0.009738 -0.981155 2.986191 0.990262 0.509977 0.016319
75 0.009738 -0.981155 2.986191 0.990262 0.490041 0.033411
76 0.009738 -0.981155 2.986191 0.990262 0.506406 0.028253
77 0.009738 -0.981155 2.986191 0.990262 0.518277 0.056837
78 0.009738 -0.981155 2.986191 0.990262 0.514005 0.002931
79 0.009738 -0.981155 2.986191 0.990262 0.470427 0.002460
80 0.009738 -0.981155 2.986191 0.990262 0.518376 0.058876
81 0.009738 -0.981155 2.986191 0.990262 0.529353 0.159195
82 0.009738 -0.981155 2.986191 0.990262 0.517506 0.022958
83 0.009738 -0.981155 2.986191 0.990262 0.527845 0.008957
84 0.009738 -0.981155 2.986191 0.990262 0.544041 0.105472
85 0.009738 -0.981155 2.986191 0.990262 0.510641 0.027122
86 0.009738 -0.981155 2.986191 0.990262 0.508510 0.029403
87 0.009738 -0.981155 2.986191 0.990262 0.539776 0.231998
88 0.009738 -0.981155 2.986191 0.990262 0.550813 0.295244
89 0.009738 -0.981155 2.986191 0.990262 0.540789 0.154119
90 0.009738 -0.981155 2.986191 0.990262 0.504966 0.078879
91 0.009738 -0.981155 2.986191 0.990262 0.492143 0.028589
92 0.009738 -0.981155 2.986191 0.990262 0.497743 0.007397
93 0.009738 -0.981155 2.986191 0.990262 0.529877 0.057688
94 0.009738 -0.981155 2.986191 0.990262 0.508009 0.014261
95 0.009738 -0.981155 2.986191 0.990262 0.510956 0.024585
96 0.009738 -0.981155 2.986191 0.990262 0.514392 0.022825
97 0.009738 -0.981155 2.986191 0.990262 0.546148 0.061923
98 0.009738 -0.981155 2.986191 0.990262 0.512723 0.018802
99 0.009738 -0.981155 2.986191 0.990262 0.536105 0.058377
100 0.009738 -0.981155 2.986191 0.990262 0.536775 0.232256
101 0.009738 -0.981155 2.986191 0.990262 0.534357 0.059190
102 0.009738 -0.981155 2.986191 0.990262 0.496693 0.013204
103 0.009738 -0.981155 2.986191 0.990262 0.530132 0.015444
104 0.009738 -0.981155 2.986191 0.990262 0.515857 0.019793
105 0.009738 -0.981155 2.986191 0.990262 0.527719 0.051187
106 0.009738 -0.981155 2.986191 0.990262 0.537991 0.039291
107 0.009738 -0.981155 2.986191 0.990262 0.530997 0.173170
108 0.009738 -0.981155 2.986191 0.990262 0.515355 0.051031
109 0.009719 -3.001450 0.923171 0.990281 0.515515 0.018745
110 0.009716 -2.998398 0.926223 0.990284 0.517498 0.004043
111 0.009716 -2.998398 0.926223 0.990284 0.530481 0.076300
