Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.056381 -6.150912 -1.844816 0.943619 0.497183 0.056401
1 0.044908 -6.099031 -1.832609 0.955092 0.517228 0.023338
2 0.022873 -2.540627 -1.637293 0.977127 0.520356 0.075014
3 0.009739 -2.540627 -1.850919 0.990261 0.517774 0.070110
4 0.009739 -2.540627 -1.850919 0.990261 0.544327 0.103952
5 0.009739 -2.540627 -1.850919 0.990261 0.552787 0.237717
6 0.009717 -2.589456 -1.771572 0.990283 0.571333 0.079325
7 0.009717 -2.589456 -1.771572 0.990283 0.521903 0.055868
8 0.009717 -2.589456 -1.771572 0.990283 0.525683 0.057061
9 0.009717 -2.589456 -1.771572 0.990283 0.526885 0.174845
10 0.009717 -2.589456 -1.771572 0.990283 0.498174 0.060848
11 0.009717 -2.589456 -1.771572 0.990283 0.554711 0.063645
12 0.009717 -2.589456 -1.771572 0.990283 0.522191 0.043902
13 0.009717 -2.589456 -1.771572 0.990283 0.521161 0.119146
14 0.009717 -2.589456 -1.771572 0.990283 0.542004 0.104880
15 0.009717 -2.589456 -1.771572 0.990283 0.512297 0.082109
16 0.009717 -2.589456 -1.771572 0.990283 0.532226 0.114703
17 0.009717 -2.589456 -1.771572 0.990283 0.519989 0.067038
18 0.009717 -2.589456 -1.771572 0.990283 0.477936 0.067831
19 0.009717 -2.589456 -1.771572 0.990283 0.548008 0.179751
20 0.009717 -2.589456 -1.771572 0.990283 0.537065 0.061945
21 0.009717 -2.589456 -1.771572 0.990283 0.531765 0.025604
22 0.009717 -2.589456 -1.771572 0.990283 0.534052 0.147842
23 0.009717 -2.589456 -1.771572 0.990283 0.540937 0.129588
24 0.009717 -2.589456 -1.771572 0.990283 0.520458 0.069092
25 0.009717 -2.589456 -1.771572 0.990283 0.517335 0.079296
26 0.009717 -2.589456 -1.771572 0.990283 0.511909 0.063554
27 0.009717 -2.589456 -1.771572 0.990283 0.525048 0.056886
28 0.009717 -2.589456 -1.771572 0.990283 0.530194 0.121383
29 0.009717 -2.589456 -1.771572 0.990283 0.474941 0.046302
30 0.009717 -2.589456 -1.771572 0.990283 0.496740 0.022757
31 0.009717 -2.589456 -1.771572 0.990283 0.497109 0.057986
32 0.009717 -2.589456 -1.771572 0.990283 0.490985 0.036969
33 0.009717 -2.589456 -1.771572 0.990283 0.522084 0.032315
34 0.009717 -2.589456 -1.771572 0.990283 0.531281 0.163561
35 0.009717 -2.589456 -1.771572 0.990283 0.521408 0.021470
36 0.009717 -2.589456 -1.771572 0.990283 0.506484 0.126115
37 0.009717 -2.589456 -1.771572 0.990283 0.505180 0.024031
38 0.009717 -2.589456 -1.771572 0.990283 0.505177 0.026704
39 0.009717 -2.589456 -1.771572 0.990283 0.506366 0.104133
40 0.009717 -2.589456 -1.771572 0.990283 0.530480 0.025707
41 0.009717 -2.589456 -1.771572 0.990283 0.475883 0.024160
42 0.009717 -2.589456 -1.771572 0.990283 0.524721 0.091634
43 0.009717 -2.589456 -1.771572 0.990283 0.504711 0.110766
44 0.009717 -2.589456 -1.771572 0.990283 0.524554 0.058487
45 0.009717 -2.589456 -1.771572 0.990283 0.516575 0.086072
46 0.009717 -2.589456 -1.771572 0.990283 0.518400 0.129551
47 0.009717 -2.589456 -1.771572 0.990283 0.520397 0.109567
48 0.009717 -2.589456 -1.771572 0.990283 0.523172 0.127502
49 0.009717 -2.589456 -1.771572 0.990283 0.527186 0.061593
50 0.009717 -2.589456 -1.771572 0.990283 0.508993 0.023244
51 0.009717 -2.589456 -1.771572 0.990283 0.542277 0.042337
52 0.009717 -2.589456 -1.771572 0.990283 0.537948 0.056741
53 0.009717 -2.589456 -1.771572 0.990283 0.515444 0.063690
54 0.009717 -2.589456 -1.771572 0.990283 0.487396 0.043069
55 0.009717 -2.589456 -1.771572 0.990283 0.516189 0.011185
56 0.009717 -2.589456 -1.771572 0.990283 0.498589 0.037237
57 0.009717 -2.589456 -1.771572 0.990283 0.507524 0.011857
58 0.009717 -2.589456 -1.771572 0.990283 0.505248 0.046752
59 0.009717 -2.589456 -1.771572 0.990283 0.545977 0.021581
60 0.009717 -2.589456 -1.771572 0.990283 0.490243 0.021491
61 0.009717 -2.589456 -1.771572 0.990283 0.515328 0.063794
62 0.009717 -2.589456 -1.771572 0.990283 0.495604 0.099231
63 0.009717 -2.589456 -1.771572 0.990283 0.496446 0.025505
64 0.009717 -2.589456 -1.771572 0.990283 0.529400 0.025243
65 0.009717 -2.589456 -1.771572 0.990283 0.520869 0.056829
66 0.009717 -2.589456 -1.771572 0.990283 0.522028 0.004966
67 0.009717 -2.589456 -1.771572 0.990283 0.529706 0.280228
68 0.009717 -2.589456 -1.771572 0.990283 0.516622 0.037917
69 0.009717 -2.589456 -1.771572 0.990283 0.523643 0.026089
70 0.009717 -2.589456 -1.771572 0.990283 0.515846 0.007538
71 0.009716 -3.010605 -0.886549 0.990284 0.503046 0.012492
72 0.009716 -3.010605 -0.886549 0.990284 0.509687 0.003570
73 0.009716 -3.010605 -0.886549 0.990284 0.516476 0.152679
74 0.009716 -3.010605 -0.886549 0.990284 0.496912 0.022736
75 0.009716 -3.010605 -0.886549 0.990284 0.520920 0.056834
76 0.009716 -3.010605 -0.886549 0.990284 0.513566 0.002464
77 0.009716 -3.010605 -0.886549 0.990284 0.510759 0.061136
78 0.009716 -3.010605 -0.886549 0.990284 0.512478 0.033020
79 0.009716 -3.010605 -0.886549 0.990284 0.523154 0.002889
80 0.009716 -3.010605 -0.886549 0.990284 0.539473 0.085158
81 0.009716 -3.010605 -0.886549 0.990284 0.514115 0.008240
82 0.009716 -3.010605 -0.886549 0.990284 0.500382 0.016841
83 0.009716 -3.010605 -0.886549 0.990284 0.504515 0.056365
84 0.009716 -3.010605 -0.886549 0.990284 0.512756 0.007975
85 0.009716 -3.010605 -0.886549 0.990284 0.496428 0.010589
86 0.009716 -3.010605 -0.886549 0.990284 0.527147 0.006015
87 0.009716 -3.010605 -0.886549 0.990284 0.530164 0.025304
88 0.009716 -3.010605 -0.886549 0.990284 0.482157 0.022047
89 0.009716 -3.010605 -0.886549 0.990284 0.522556 0.047980
90 0.009716 -3.010605 -0.886549 0.990284 0.515206 0.057246
91 0.009716 -3.010605 -0.886549 0.990284 0.500599 0.021470
92 0.009716 -3.010605 -0.886549 0.990284 0.511585 0.002510
93 0.009716 -3.010605 -0.886549 0.990284 0.520720 0.022423
94 0.009716 -3.010605 -0.886549 0.990284 0.530816 0.027406
95 0.009716 -3.010605 -0.886549 0.990284 0.515782 0.065190
96 0.009716 -3.010605 -0.886549 0.990284 0.518570 0.043446
97 0.009716 -3.010605 -0.886549 0.990284 0.539534 0.022823
98 0.009716 -3.010605 -0.886549 0.990284 0.514048 0.002770
99 0.009716 -3.010605 -0.886549 0.990284 0.500178 0.004704
100 0.009716 -3.010605 -0.886549 0.990284 0.517181 0.029027
101 0.009716 -3.010605 -0.886549 0.990284 0.480122 0.002500
102 0.009716 -3.010605 -0.886549 0.990284 0.536475 0.005408
103 0.009716 -3.010605 -0.886549 0.990284 0.542608 0.066289
104 0.009716 -3.010605 -0.886549 0.990284 0.532985 0.068450
105 0.009716 -3.010605 -0.886549 0.990284 0.539851 0.026265
106 0.009716 -3.010605 -0.886549 0.990284 0.501168 0.047544
107 0.009716 -3.010605 -0.886549 0.990284 0.511663 0.072834
108 0.009716 -3.010605 -0.886549 0.990284 0.522063 0.025450
109 0.009716 -3.010605 -0.886549 0.990284 0.529158 0.034711
110 0.009716 -3.010605 -0.886549 0.990284 0.525829 0.021840
111 0.009716 -3.010605 -0.886549 0.990284 0.494315 0.028714
112 0.009716 -3.010605 -0.886549 0.990284 0.496537 0.033223
113 0.009716 -3.010605 -0.886549 0.990284 0.512038 0.031664
114 0.009716 -3.010605 -0.886549 0.990284 0.497869 0.021505
115 0.009716 -3.010605 -0.886549 0.990284 0.498633 0.025608
116 0.009716 -3.010605 -0.886549 0.990284 0.503115 0.010674
117 0.009716 -3.010605 -0.886549 0.990284 0.495322 0.057662
