Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.288025 -8.439765 20.491341 0.711975 0.497944 0.151240
1 0.099653 -2.153048 1.838712 0.900347 0.504111 0.345651
2 0.062885 -1.857023 2.232395 0.937115 0.497160 0.295963
3 0.062885 -1.857023 2.232395 0.937115 0.501553 0.262566
4 0.062885 -1.857023 2.232395 0.937115 0.502817 0.251195
5 0.062885 -1.857023 2.232395 0.937115 0.498625 0.203893
6 0.062885 -1.857023 2.232395 0.937115 0.506169 0.221298
7 0.062885 -1.857023 2.232395 0.937115 0.492334 0.226223
8 0.062885 -1.857023 2.232395 0.937115 0.501628 0.259252
9 0.062885 -1.857023 2.232395 0.937115 0.502139 0.114391
10 0.062885 -1.857023 2.232395 0.937115 0.499328 0.024179
11 0.062885 -1.857023 2.232395 0.937115 0.496977 0.152608
12 0.062885 -1.857023 2.232395 0.937115 0.489867 0.255976
13 0.062885 -1.857023 2.232395 0.937115 0.508397 0.360153
14 0.062885 -1.857023 2.232395 0.937115 0.503252 0.280446
15 0.062885 -1.857023 2.232395 0.937115 0.505604 0.260280
16 0.025164 2.214084 2.043183 0.974836 0.506211 0.230251
17 0.025164 2.214084 2.043183 0.974836 0.502687 0.376951
18 0.025164 2.214084 2.043183 0.974836 0.503820 0.406044
19 0.025164 2.214084 2.043183 0.974836 0.486513 0.112346
20 0.025164 2.214084 2.043183 0.974836 0.498453 0.333220
21 0.025164 2.214084 2.043183 0.974836 0.494195 0.200092
22 0.025164 2.214084 2.043183 0.974836 0.511302 0.393229
23 0.025164 2.214084 2.043183 0.974836 0.497826 0.122358
24 0.025164 2.214084 2.043183 0.974836 0.499118 0.343781
25 0.025164 2.214084 2.043183 0.974836 0.498630 0.267700
26 0.025164 2.214084 2.043183 0.974836 0.503458 0.216870
27 0.025164 2.214084 2.043183 0.974836 0.501569 0.277929
28 0.025164 2.214084 2.043183 0.974836 0.499730 0.275658
29 0.025164 2.214084 2.043183 0.974836 0.512154 0.263031
30 0.025164 2.214084 2.043183 0.974836 0.495832 0.250897
31 0.025164 2.214084 2.043183 0.974836 0.492096 0.226821
32 0.025164 2.214084 2.043183 0.974836 0.500334 0.224539
33 0.025164 2.214084 2.043183 0.974836 0.503561 0.298849
34 0.025164 2.214084 2.043183 0.974836 0.490575 0.143090
35 0.025164 2.214084 2.043183 0.974836 0.503105 0.128897
36 0.025164 2.214084 2.043183 0.974836 0.506769 0.147519
37 0.025164 2.214084 2.043183 0.974836 0.491265 0.037814
38 0.025164 2.214084 2.043183 0.974836 0.495563 0.136862
39 0.025164 2.214084 2.043183 0.974836 0.503897 0.177789
40 0.025164 2.214084 2.043183 0.974836 0.492918 0.060622
41 0.025164 2.214084 2.043183 0.974836 0.498138 0.252375
42 0.025164 2.214084 2.043183 0.974836 0.508336 0.413592
43 0.025164 2.214084 2.043183 0.974836 0.508849 0.056390
44 0.025164 2.214084 2.043183 0.974836 0.498205 0.213201
45 0.025164 2.214084 2.043183 0.974836 0.488293 0.165139
46 0.025164 2.214084 2.043183 0.974836 0.505315 0.092014
47 0.025164 2.214084 2.043183 0.974836 0.495915 0.152600
48 0.025164 2.214084 2.043183 0.974836 0.505378 0.126901
49 0.025164 2.214084 2.043183 0.974836 0.502225 0.345886
50 0.025164 2.214084 2.043183 0.974836 0.495685 0.079507
51 0.025164 2.214084 2.043183 0.974836 0.497836 0.198716
52 0.025164 2.214084 2.043183 0.974836 0.505673 0.120061
53 0.025164 2.214084 2.043183 0.974836 0.499173 0.280163
54 0.025164 2.214084 2.043183 0.974836 0.504304 0.340484
55 0.025164 2.214084 2.043183 0.974836 0.497397 0.264536
56 0.025164 2.214084 2.043183 0.974836 0.499722 0.134034
57 0.025164 2.214084 2.043183 0.974836 0.493423 0.108429
58 0.025164 2.214084 2.043183 0.974836 0.507458 0.414147
59 0.025164 2.214084 2.043183 0.974836 0.503702 0.194644
60 0.025164 2.214084 2.043183 0.974836 0.512707 0.365065
61 0.025164 2.214084 2.043183 0.974836 0.512357 0.437843
62 0.025164 2.214084 2.043183 0.974836 0.503027 0.021616
63 0.025164 2.214084 2.043183 0.974836 0.502425 0.331430
64 0.025164 2.214084 2.043183 0.974836 0.508353 0.278484
65 0.025164 2.214084 2.043183 0.974836 0.502524 0.166373
66 0.025164 2.214084 2.043183 0.974836 0.497615 0.057078
67 0.025164 2.214084 2.043183 0.974836 0.490477 0.239067
68 0.025164 2.214084 2.043183 0.974836 0.499361 0.353603
69 0.025164 2.214084 2.043183 0.974836 0.516018 0.183680
70 0.025164 2.214084 2.043183 0.974836 0.502508 0.321120
71 0.025164 2.214084 2.043183 0.974836 0.504895 0.144203
72 0.025164 2.214084 2.043183 0.974836 0.504561 0.268700
73 0.025164 2.214084 2.043183 0.974836 0.508859 0.181631
74 0.025164 2.214084 2.043183 0.974836 0.499612 0.387963
75 0.025164 2.214084 2.043183 0.974836 0.508103 0.387719
76 0.025164 2.214084 2.043183 0.974836 0.506485 0.319230
77 0.025164 2.214084 2.043183 0.974836 0.488624 0.126749
78 0.025164 2.214084 2.043183 0.974836 0.501184 0.256746
79 0.025164 2.214084 2.043183 0.974836 0.496481 0.210380
80 0.025164 2.214084 2.043183 0.974836 0.503615 0.295341
81 0.025164 2.214084 2.043183 0.974836 0.500735 0.213599
82 0.025164 2.214084 2.043183 0.974836 0.490139 0.113253
83 0.025164 2.214084 2.043183 0.974836 0.498964 0.108313
84 0.025164 2.214084 2.043183 0.974836 0.492069 0.105666
85 0.025164 2.214084 2.043183 0.974836 0.500879 0.213258
86 0.025164 2.214084 2.043183 0.974836 0.510513 0.272857
87 0.025164 2.214084 2.043183 0.974836 0.492421 0.061374
88 0.025164 2.214084 2.043183 0.974836 0.491851 0.257655
89 0.025164 2.214084 2.043183 0.974836 0.490736 0.063126
90 0.025164 2.214084 2.043183 0.974836 0.508841 0.310108
91 0.025164 2.214084 2.043183 0.974836 0.492810 0.073193
92 0.025164 2.214084 2.043183 0.974836 0.493042 0.102216
93 0.025164 2.214084 2.043183 0.974836 0.501372 0.060097
94 0.025164 2.214084 2.043183 0.974836 0.503136 0.264992
95 0.025164 2.214084 2.043183 0.974836 0.512634 0.387875
96 0.025164 2.214084 2.043183 0.974836 0.498944 0.189088
97 0.025164 2.214084 2.043183 0.974836 0.503934 0.334835
98 0.025164 2.214084 2.043183 0.974836 0.494340 0.113956
99 0.025164 2.214084 2.043183 0.974836 0.489860 0.206702
100 0.025164 2.214084 2.043183 0.974836 0.500324 0.087013
101 0.025164 2.214084 2.043183 0.974836 0.500385 0.293191
102 0.025164 2.214084 2.043183 0.974836 0.496608 0.029307
103 0.025164 2.214084 2.043183 0.974836 0.498037 0.229197
104 0.025164 2.214084 2.043183 0.974836 0.498334 0.141840
105 0.025164 2.214084 2.043183 0.974836 0.491366 0.119147
106 0.025164 2.214084 2.043183 0.974836 0.500235 0.221649
107 0.025164 2.214084 2.043183 0.974836 0.514559 0.366599
108 0.025164 2.214084 2.043183 0.974836 0.502218 0.302244
109 0.025164 2.214084 2.043183 0.974836 0.506714 0.258188
110 0.025164 2.214084 2.043183 0.974836 0.494827 0.339068
111 0.025164 2.214084 2.043183 0.974836 0.506533 0.087139
112 0.025164 2.214084 2.043183 0.974836 0.501607 0.296897
113 0.025164 2.214084 2.043183 0.974836 0.494150 0.205937
114 0.025164 2.214084 2.043183 0.974836 0.494339 0.261505
115 0.025164 2.214084 2.043183 0.974836 0.498320 0.050926
116 0.025164 2.214084 2.043183 0.974836 0.497953 0.124471
117 0.025164 2.214084 2.043183 0.974836 0.510161 0.355509
118 0.025164 2.214084 2.043183 0.974836 0.504259 0.204013
119 0.015418 2.915999 -1.353475 0.984582 0.503731 0.337860
120 0.015418 2.915999 -1.353475 0.984582 0.499831 0.177864
121 0.015418 2.915999 -1.353475 0.984582 0.496942 0.179334
122 0.015418 2.915999 -1.353475 0.984582 0.500014 0.266069
123 0.015418 2.915999 -1.353475 0.984582 0.507434 0.429285
124 0.015418 2.915999 -1.353475 0.984582 0.519542 0.366883
125 0.015418 2.915999 -1.353475 0.984582 0.503456 0.021565
126 0.015418 2.915999 -1.353475 0.984582 0.502795 0.232275
127 0.015418 2.915999 -1.353475 0.984582 0.501919 0.153724
128 0.015418 2.915999 -1.353475 0.984582 0.508116 0.216613
129 0.015418 2.915999 -1.353475 0.984582 0.497648 0.154412
130 0.015418 2.915999 -1.353475 0.984582 0.503784 0.291562
131 0.015418 2.915999 -1.353475 0.984582 0.503701 0.109402
132 0.015418 2.915999 -1.353475 0.984582 0.502652 0.227918
133 0.015418 2.915999 -1.353475 0.984582 0.492197 0.105911
134 0.015418 2.915999 -1.353475 0.984582 0.497334 0.237848
135 0.015418 2.915999 -1.353475 0.984582 0.497801 0.154495
136 0.015418 2.915999 -1.353475 0.984582 0.503633 0.329570
137 0.015418 2.915999 -1.353475 0.984582 0.485539 0.075910
138 0.015418 2.915999 -1.353475 0.984582 0.503032 0.258085
139 0.015418 2.915999 -1.353475 0.984582 0.507498 0.295323
140 0.015418 2.915999 -1.353475 0.984582 0.496146 0.191282
141 0.015418 2.915999 -1.353475 0.984582 0.501432 0.301054
142 0.015418 2.915999 -1.353475 0.984582 0.481698 0.059160
143 0.015418 2.915999 -1.353475 0.984582 0.492810 0.191274
144 0.015418 2.915999 -1.353475 0.984582 0.494169 0.208680
145 0.015418 2.915999 -1.353475 0.984582 0.488145 0.194906
146 0.015418 2.915999 -1.353475 0.984582 0.502382 0.241312
147 0.015418 2.915999 -1.353475 0.984582 0.511047 0.449496
148 0.015418 2.915999 -1.353475 0.984582 0.499249 0.367550
149 0.015418 2.915999 -1.353475 0.984582 0.503442 0.355735
150 0.015418 2.915999 -1.353475 0.984582 0.510689 0.279550
151 0.015418 2.915999 -1.353475 0.984582 0.511967 0.317940
152 0.015418 2.915999 -1.353475 0.984582 0.498001 0.055629
153 0.015418 2.915999 -1.353475 0.984582 0.497603 0.056540
154 0.015418 2.915999 -1.353475 0.984582 0.507873 0.421700
155 0.015418 2.915999 -1.353475 0.984582 0.509824 0.385859
156 0.015418 2.915999 -1.353475 0.984582 0.498395 0.252714
157 0.015418 2.915999 -1.353475 0.984582 0.500727 0.204177
158 0.015418 2.915999 -1.353475 0.984582 0.503939 0.261297
159 0.015418 2.915999 -1.353475 0.984582 0.498229 0.061073
160 0.015418 2.915999 -1.353475 0.984582 0.502638 0.252200
161 0.015418 2.915999 -1.353475 0.984582 0.492255 0.213721
162 0.015418 2.915999 -1.353475 0.984582 0.481561 0.057857
163 0.015418 2.915999 -1.353475 0.984582 0.502601 0.230015
164 0.015418 2.915999 -1.353475 0.984582 0.507797 0.261187
165 0.015418 2.915999 -1.353475 0.984582 0.511123 0.417822
166 0.015418 2.915999 -1.353475 0.984582 0.496896 0.128247
167 0.015418 2.915999 -1.353475 0.984582 0.496208 0.183545
168 0.015418 2.915999 -1.353475 0.984582 0.504954 0.356723
169 0.015418 2.915999 -1.353475 0.984582 0.498664 0.278137
170 0.015418 2.915999 -1.353475 0.984582 0.497829 0.228192
171 0.015418 2.915999 -1.353475 0.984582 0.498213 0.112897
172 0.015418 2.915999 -1.353475 0.984582 0.512748 0.056779
173 0.015418 2.915999 -1.353475 0.984582 0.501152 0.268535
174 0.015418 2.915999 -1.353475 0.984582 0.511201 0.155268
175 0.015418 2.915999 -1.353475 0.984582 0.484760 0.102243
176 0.015418 2.915999 -1.353475 0.984582 0.498093 0.129352
177 0.015418 2.915999 -1.353475 0.984582 0.485755 0.158652
178 0.015418 2.915999 -1.353475 0.984582 0.490872 0.153591
179 0.015418 2.915999 -1.353475 0.984582 0.497667 0.218316
180 0.015418 2.915999 -1.353475 0.984582 0.503425 0.251441
181 0.015418 2.915999 -1.353475 0.984582 0.487078 0.120681
182 0.015418 2.915999 -1.353475 0.984582 0.501752 0.243637
183 0.015418 2.915999 -1.353475 0.984582 0.493094 0.103947
184 0.015418 2.915999 -1.353475 0.984582 0.496616 0.363761
185 0.015418 2.915999 -1.353475 0.984582 0.502768 0.021349
186 0.015418 2.915999 -1.353475 0.984582 0.492786 0.093309
187 0.015418 2.915999 -1.353475 0.984582 0.502105 0.251076
188 0.015418 2.915999 -1.353475 0.984582 0.500960 0.078059
189 0.015418 2.915999 -1.353475 0.984582 0.494315 0.136494
190 0.015418 2.915999 -1.353475 0.984582 0.502268 0.296866
191 0.015418 2.915999 -1.353475 0.984582 0.493003 0.156696
192 0.015418 2.915999 -1.353475 0.984582 0.494599 0.083379
193 0.015418 2.915999 -1.353475 0.984582 0.498973 0.264662
194 0.015418 2.915999 -1.353475 0.984582 0.494238 0.114836
195 0.015418 2.915999 -1.353475 0.984582 0.491482 0.163725
196 0.015418 2.915999 -1.353475 0.984582 0.493117 0.211595
197 0.015418 2.915999 -1.353475 0.984582 0.497452 0.260486
198 0.015418 2.915999 -1.353475 0.984582 0.503910 0.258552
199 0.015418 2.915999 -1.353475 0.984582 0.503954 0.206128
200 0.015418 2.915999 -1.353475 0.984582 0.505999 0.385352
201 0.015418 2.915999 -1.353475 0.984582 0.495465 0.226251
202 0.015418 2.915999 -1.353475 0.984582 0.496039 0.325213
203 0.015418 2.915999 -1.353475 0.984582 0.505872 0.342002
204 0.015418 2.915999 -1.353475 0.984582 0.499766 0.142366
205 0.013959 1.478599 -2.842756 0.986041 0.507749 0.324221
206 0.013959 1.478599 -2.842756 0.986041 0.512732 0.208135
207 0.013959 1.478599 -2.842756 0.986041 0.495930 0.245535
208 0.013959 1.478599 -2.842756 0.986041 0.499781 0.212033
209 0.013959 1.478599 -2.842756 0.986041 0.512544 0.154750
