Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.021677 -2.452125 -2.131685 0.978323 0.513198 0.030534
1 0.021677 -2.452125 -2.131685 0.978323 0.498621 0.045174
2 0.012576 -2.476539 -1.838712 0.987424 0.523774 0.056968
3 0.012576 -2.476539 -1.838712 0.987424 0.532172 0.069776
4 0.010742 -0.907912 -3.038071 0.989258 0.539516 0.063383
5 0.010742 -0.907912 -3.038071 0.989258 0.512111 0.021794
6 0.009771 -1.075761 -2.940414 0.990229 0.494241 0.024821
7 0.009771 -1.075761 -2.940414 0.990229 0.519951 0.035886
8 0.009771 -1.075761 -2.940414 0.990229 0.547619 0.073597
9 0.009771 -1.075761 -2.940414 0.990229 0.549544 0.027296
10 0.009771 -1.075761 -2.940414 0.990229 0.518439 0.026499
11 0.009771 -1.075761 -2.940414 0.990229 0.496528 0.005446
12 0.009771 -1.075761 -2.940414 0.990229 0.496815 0.038633
13 0.009771 -1.075761 -2.940414 0.990229 0.494611 0.005177
14 0.009771 -1.075761 -2.940414 0.990229 0.514936 0.008159
15 0.009771 -1.075761 -2.940414 0.990229 0.517684 0.073856
16 0.009771 -1.075761 -2.940414 0.990229 0.497690 0.007593
17 0.009771 -1.075761 -2.940414 0.990229 0.517576 0.035784
18 0.009736 -2.989242 -0.941482 0.990264 0.522833 0.003465
19 0.009736 -2.989242 -0.941482 0.990264 0.518042 0.049883
20 0.009736 -2.989242 -0.941482 0.990264 0.497561 0.007517
21 0.009716 -2.946517 -1.078813 0.990284 0.529490 0.037315
22 0.009716 -2.946517 -1.078813 0.990284 0.556326 0.071222
23 0.009716 -2.946517 -1.078813 0.990284 0.523810 0.023578
24 0.009716 -2.946517 -1.078813 0.990284 0.510306 0.025415
25 0.009716 -2.946517 -1.078813 0.990284 0.531458 0.056626
26 0.009716 -2.946517 -1.078813 0.990284 0.493704 0.021683
27 0.009716 -2.946517 -1.078813 0.990284 0.525486 0.083759
28 0.009716 -2.946517 -1.078813 0.990284 0.514094 0.030528
29 0.009716 -2.946517 -1.078813 0.990284 0.554310 0.021592
30 0.009716 -2.946517 -1.078813 0.990284 0.543794 0.104446
31 0.009716 -2.946517 -1.078813 0.990284 0.536359 0.003160
32 0.009716 -2.946517 -1.078813 0.990284 0.518352 0.014286
33 0.009716 -2.946517 -1.078813 0.990284 0.521798 0.021738
34 0.009716 -2.946517 -1.078813 0.990284 0.514049 0.016696
35 0.009716 -2.946517 -1.078813 0.990284 0.501086 0.004530
36 0.009716 -2.946517 -1.078813 0.990284 0.530791 0.025587
37 0.009716 -2.946517 -1.078813 0.990284 0.496447 0.071325
38 0.009716 -2.946517 -1.078813 0.990284 0.540779 0.029255
39 0.009716 -2.946517 -1.078813 0.990284 0.510940 0.056817
40 0.009716 -2.946517 -1.078813 0.990284 0.503889 0.024606
41 0.009716 -2.946517 -1.078813 0.990284 0.522941 0.044139
42 0.009716 -2.946517 -1.078813 0.990284 0.523390 0.038635
43 0.009716 -2.946517 -1.078813 0.990284 0.490427 0.004831
44 0.009716 -2.946517 -1.078813 0.990284 0.531259 0.062036
45 0.009716 -2.946517 -1.078813 0.990284 0.502440 0.002784
46 0.009716 -2.946517 -1.078813 0.990284 0.489508 0.057182
47 0.009716 -2.946517 -1.078813 0.990284 0.523307 0.021500
48 0.009716 -2.946517 -1.078813 0.990284 0.529690 0.025360
49 0.009716 -2.946517 -1.078813 0.990284 0.510915 0.006289
50 0.009716 -2.946517 -1.078813 0.990284 0.515421 0.063700
51 0.009716 -2.946517 -1.078813 0.990284 0.484399 0.002654
52 0.009716 -2.946517 -1.078813 0.990284 0.505918 0.036897
53 0.009716 -2.946517 -1.078813 0.990284 0.510924 0.019042
54 0.009716 -2.946517 -1.078813 0.990284 0.527297 0.027052
55 0.009716 -2.946517 -1.078813 0.990284 0.538296 0.105851
56 0.009716 -2.946517 -1.078813 0.990284 0.521445 0.009137
57 0.009716 -2.946517 -1.078813 0.990284 0.508077 0.003702
58 0.009716 -2.946517 -1.078813 0.990284 0.552654 0.110366
59 0.009716 -2.946517 -1.078813 0.990284 0.522789 0.022392
60 0.009716 -2.946517 -1.078813 0.990284 0.521438 0.054442
61 0.009716 -2.946517 -1.078813 0.990284 0.540191 0.030101
62 0.009716 -2.946517 -1.078813 0.990284 0.543604 0.159879
63 0.009716 -2.946517 -1.078813 0.990284 0.514948 0.021745
64 0.009716 -2.946517 -1.078813 0.990284 0.520049 0.003656
65 0.009716 -2.946517 -1.078813 0.990284 0.536431 0.006761
66 0.009716 -2.946517 -1.078813 0.990284 0.519190 0.002727
67 0.009716 -2.946517 -1.078813 0.990284 0.527477 0.086992
68 0.009716 -2.946517 -1.078813 0.990284 0.510517 0.047809
69 0.009716 -2.946517 -1.078813 0.990284 0.530238 0.006991
70 0.009716 -2.946517 -1.078813 0.990284 0.513575 0.072834
71 0.009716 -2.946517 -1.078813 0.990284 0.490249 0.057242
72 0.009716 -2.946517 -1.078813 0.990284 0.553782 0.067945
73 0.009716 -2.497902 -1.899748 0.990284 0.529252 0.061275
74 0.009716 -2.497902 -1.899748 0.990284 0.540801 0.088807
75 0.009716 -2.497902 -1.899748 0.990284 0.520737 0.128821
76 0.009716 -2.497902 -1.899748 0.990284 0.517360 0.067437
77 0.009716 -2.497902 -1.899748 0.990284 0.544628 0.154664
78 0.009716 -2.497902 -1.899748 0.990284 0.519697 0.061301
79 0.009716 -2.497902 -1.899748 0.990284 0.524329 0.037117
80 0.009716 -2.497902 -1.899748 0.990284 0.529288 0.119632
81 0.009716 -2.497902 -1.899748 0.990284 0.516770 0.156845
82 0.009716 -2.497902 -1.899748 0.990284 0.540653 0.023065
83 0.009716 -2.497902 -1.899748 0.990284 0.530310 0.021837
84 0.009716 -2.497902 -1.899748 0.990284 0.512839 0.068798
85 0.009716 -2.497902 -1.899748 0.990284 0.520945 0.123127
86 0.009716 -2.497902 -1.899748 0.990284 0.523681 0.139874
87 0.009716 -2.497902 -1.899748 0.990284 0.544380 0.021876
88 0.009716 -2.497902 -1.899748 0.990284 0.511901 0.071097
89 0.009716 -2.497902 -1.899748 0.990284 0.541218 0.009229
90 0.009716 -2.497902 -1.899748 0.990284 0.510537 0.029447
91 0.009716 -2.497902 -1.899748 0.990284 0.540385 0.008231
92 0.009716 -2.497902 -1.899748 0.990284 0.528717 0.034079
93 0.009716 -2.497902 -1.899748 0.990284 0.519651 0.007936
94 0.009716 -2.497902 -1.899748 0.990284 0.500481 0.041819
95 0.009716 -2.497902 -1.899748 0.990284 0.501917 0.021468
96 0.009716 -2.497902 -1.899748 0.990284 0.516789 0.025246
97 0.009716 -2.497902 -1.899748 0.990284 0.498960 0.088214
98 0.009716 -2.497902 -1.899748 0.990284 0.520782 0.024940
