Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.010001 2.977035 -0.938430 0.989999 0.508469 0.008240
1 0.010001 2.977035 -0.938430 0.989999 0.522355 0.014493
2 0.010001 2.977035 -0.938430 0.989999 0.483313 0.035579
3 0.009828 2.757305 -1.521324 0.990172 0.515237 0.057968
4 0.009828 2.757305 -1.521324 0.990172 0.505860 0.011567
5 0.009778 3.001450 -0.889601 0.990222 0.511779 0.058030
6 0.009778 3.001450 -0.889601 0.990222 0.526433 0.133038
7 0.009778 3.001450 -0.889601 0.990222 0.530890 0.108738
8 0.009751 2.861067 -1.304646 0.990249 0.517344 0.063241
9 0.009726 2.858015 -1.304646 0.990274 0.501367 0.023403
10 0.009726 2.858015 -1.304646 0.990274 0.497098 0.002719
11 0.009726 2.858015 -1.304646 0.990274 0.531142 0.068200
12 0.009726 2.858015 -1.304646 0.990274 0.525321 0.147616
13 0.009726 2.858015 -1.304646 0.990274 0.494925 0.021673
14 0.009726 2.858015 -1.304646 0.990274 0.527515 0.015904
15 0.009726 2.858015 -1.304646 0.990274 0.517351 0.149568
16 0.009726 2.858015 -1.304646 0.990274 0.510305 0.002486
17 0.009726 2.858015 -1.304646 0.990274 0.495085 0.032985
18 0.009726 2.858015 -1.304646 0.990274 0.521213 0.132964
19 0.009726 2.858015 -1.304646 0.990274 0.512404 0.057904
20 0.009726 2.858015 -1.304646 0.990274 0.532792 0.071703
21 0.009726 2.858015 -1.304646 0.990274 0.512500 0.055299
22 0.009726 2.858015 -1.304646 0.990274 0.522455 0.026315
23 0.009726 2.858015 -1.304646 0.990274 0.533291 0.277552
24 0.009726 2.858015 -1.304646 0.990274 0.498532 0.025202
25 0.009726 2.858015 -1.304646 0.990274 0.508451 0.092951
26 0.009726 2.858015 -1.304646 0.990274 0.515453 0.024380
27 0.009726 2.858015 -1.304646 0.990274 0.515571 0.002502
28 0.009726 2.858015 -1.304646 0.990274 0.532288 0.016021
29 0.009726 2.858015 -1.304646 0.990274 0.502837 0.003232
