Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.019961 0.550851 3.193713 0.980039 0.534086 0.025004
1 0.019961 0.550851 3.193713 0.980039 0.498715 0.022317
2 0.009844 0.111391 3.147936 0.990156 0.497380 0.031119
3 0.009839 -0.105287 -3.147936 0.990161 0.491943 0.026382
4 0.009839 -0.105287 -3.147936 0.990161 0.522349 0.021594
5 0.009839 -0.105287 -3.147936 0.990161 0.511323 0.006864
6 0.009839 -0.105287 -3.147936 0.990161 0.515423 0.007221
7 0.009839 -0.105287 -3.147936 0.990161 0.488440 0.021525
8 0.009839 -0.105287 -3.147936 0.990161 0.518686 0.018648
9 0.009839 -0.105287 -3.147936 0.990161 0.538571 0.023715
10 0.009839 -0.105287 -3.147936 0.990161 0.521408 0.130560
11 0.009839 -0.105287 -3.147936 0.990161 0.506686 0.021957
12 0.009839 -0.105287 -3.147936 0.990161 0.521945 0.031508
13 0.009839 -0.105287 -3.147936 0.990161 0.532353 0.022830
14 0.009839 -0.105287 -3.147936 0.990161 0.508716 0.033633
15 0.009839 -0.105287 -3.147936 0.990161 0.486702 0.007546
16 0.009839 -0.105287 -3.147936 0.990161 0.490422 0.002919
17 0.009724 -1.213092 -2.897688 0.990276 0.533365 0.002497
18 0.009724 -1.213092 -2.897688 0.990276 0.528135 0.056278
19 0.009724 -1.213092 -2.897688 0.990276 0.499909 0.012161
20 0.009724 -1.213092 -2.897688 0.990276 0.493227 0.010106
21 0.009724 -1.213092 -2.897688 0.990276 0.514117 0.028474
22 0.009724 -1.213092 -2.897688 0.990276 0.507158 0.002465
23 0.009724 -1.213092 -2.897688 0.990276 0.505149 0.037024
24 0.009724 -1.213092 -2.897688 0.990276 0.523557 0.068676
25 0.009724 -1.213092 -2.897688 0.990276 0.527473 0.065453
26 0.009724 -1.213092 -2.897688 0.990276 0.513377 0.011431
27 0.009724 -1.213092 -2.897688 0.990276 0.501980 0.021508
28 0.009724 -1.213092 -2.897688 0.990276 0.498520 0.002829
29 0.009724 -1.213092 -2.897688 0.990276 0.512211 0.030241
30 0.009724 -1.213092 -2.897688 0.990276 0.528360 0.066448
31 0.009718 -1.991302 -2.427710 0.990282 0.513662 0.114594
32 0.009718 -1.991302 -2.427710 0.990282 0.528773 0.003019
33 0.009718 -1.991302 -2.427710 0.990282 0.547805 0.056878
34 0.009718 -1.991302 -2.427710 0.990282 0.521806 0.008996
35 0.009718 -1.991302 -2.427710 0.990282 0.516606 0.056852
36 0.009718 -1.991302 -2.427710 0.990282 0.503210 0.008009
37 0.009718 -1.991302 -2.427710 0.990282 0.513544 0.068187
38 0.009718 -1.991302 -2.427710 0.990282 0.525012 0.056384
39 0.009718 -1.991302 -2.427710 0.990282 0.492233 0.013668
40 0.009718 -1.991302 -2.427710 0.990282 0.474388 0.136438
41 0.009718 -1.991302 -2.427710 0.990282 0.518404 0.075940
