Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.009741 -1.127642 2.934310 0.990259 0.533050 0.059920
1 0.009741 -1.127642 2.934310 0.990259 0.535716 0.056365
2 0.009741 -1.127642 2.934310 0.990259 0.486039 0.005561
3 0.009741 -1.127642 2.934310 0.990259 0.517643 0.064254
4 0.009741 -1.127642 2.934310 0.990259 0.503747 0.002874
5 0.009741 -1.127642 2.934310 0.990259 0.489216 0.022328
6 0.009741 -1.127642 2.934310 0.990259 0.506771 0.015062
7 0.009741 -1.127642 2.934310 0.990259 0.510183 0.002522
8 0.009741 -1.127642 2.934310 0.990259 0.518739 0.035716
9 0.009741 -1.127642 2.934310 0.990259 0.520523 0.112494
10 0.009741 -1.127642 2.934310 0.990259 0.499914 0.082419
11 0.009741 -1.127642 2.934310 0.990259 0.532349 0.128705
12 0.009725 -2.436866 1.972992 0.990275 0.543784 0.056514
13 0.009725 -2.436866 1.972992 0.990275 0.523824 0.093865
14 0.009719 -2.418555 1.997406 0.990281 0.512914 0.024200
15 0.009719 -2.418555 1.997406 0.990281 0.524886 0.004507
16 0.009719 -2.418555 1.997406 0.990281 0.531727 0.022370
17 0.009719 -2.418555 1.997406 0.990281 0.534633 0.131328
18 0.009719 -2.418555 1.997406 0.990281 0.496487 0.026193
19 0.009719 -2.418555 1.997406 0.990281 0.542476 0.117490
20 0.009719 -2.418555 1.997406 0.990281 0.516138 0.037078
21 0.009719 -2.418555 1.997406 0.990281 0.500470 0.059141
22 0.009719 -2.418555 1.997406 0.990281 0.532761 0.155250
23 0.009719 -2.418555 1.997406 0.990281 0.526997 0.170888
24 0.009719 -2.418555 1.997406 0.990281 0.521046 0.173535
25 0.009719 -2.418555 1.997406 0.990281 0.524535 0.058515
26 0.009719 -2.418555 1.997406 0.990281 0.535295 0.073360
27 0.009719 -2.418555 1.997406 0.990281 0.522080 0.054628
28 0.009719 -2.418555 1.997406 0.990281 0.517281 0.062037
29 0.009719 -2.418555 1.997406 0.990281 0.515685 0.002889
30 0.009719 -2.418555 1.997406 0.990281 0.530908 0.021565
31 0.009719 -2.418555 1.997406 0.990281 0.536744 0.038460
32 0.009719 -2.418555 1.997406 0.990281 0.522773 0.037100
33 0.009719 -2.418555 1.997406 0.990281 0.496102 0.012965
34 0.009719 -2.418555 1.997406 0.990281 0.516354 0.025795
35 0.009719 -2.418555 1.997406 0.990281 0.487415 0.008310
36 0.009719 -2.418555 1.997406 0.990281 0.514672 0.057253
37 0.009719 -2.418555 1.997406 0.990281 0.517304 0.051646
38 0.009719 -2.418555 1.997406 0.990281 0.539361 0.106421
39 0.009719 -2.418555 1.997406 0.990281 0.509629 0.064827
40 0.009719 -2.418555 1.997406 0.990281 0.530301 0.165900
41 0.009719 -2.418555 1.997406 0.990281 0.541461 0.282577
42 0.009719 -2.418555 1.997406 0.990281 0.498487 0.018630
43 0.009719 -2.418555 1.997406 0.990281 0.521897 0.081426
44 0.009719 -2.418555 1.997406 0.990281 0.512325 0.006165
45 0.009719 -2.418555 1.997406 0.990281 0.524533 0.036897
46 0.009719 -2.418555 1.997406 0.990281 0.536280 0.047195
47 0.009719 -2.418555 1.997406 0.990281 0.490303 0.061239
