Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.252115 10.533303 15.358206 0.747885 0.505270 0.293246
1 0.252115 10.533303 15.358206 0.747885 0.506263 0.194289
2 0.244778 -4.725719 18.049897 0.755222 0.501805 0.318890
3 0.115402 -9.034867 1.762417 0.884598 0.492686 0.163576
4 0.115402 -9.034867 1.762417 0.884598 0.500988 0.108546
5 0.023280 3.041123 1.164263 0.976720 0.501238 0.206652
6 0.023280 3.041123 1.164263 0.976720 0.493217 0.054399
7 0.023280 3.041123 1.164263 0.976720 0.510606 0.280340
8 0.023280 3.041123 1.164263 0.976720 0.501579 0.292224
9 0.023280 3.041123 1.164263 0.976720 0.485474 0.102540
10 0.023280 3.041123 1.164263 0.976720 0.511611 0.399216
11 0.023280 3.041123 1.164263 0.976720 0.506384 0.345243
12 0.023280 3.041123 1.164263 0.976720 0.508740 0.354778
13 0.023280 3.041123 1.164263 0.976720 0.495312 0.063702
14 0.023280 3.041123 1.164263 0.976720 0.501482 0.307858
15 0.023280 3.041123 1.164263 0.976720 0.508136 0.386841
16 0.023280 3.041123 1.164263 0.976720 0.504498 0.243783
17 0.023280 3.041123 1.164263 0.976720 0.492323 0.058972
18 0.023280 3.041123 1.164263 0.976720 0.498876 0.313266
19 0.023280 3.041123 1.164263 0.976720 0.493127 0.176796
20 0.023280 3.041123 1.164263 0.976720 0.499774 0.074117
21 0.023280 3.041123 1.164263 0.976720 0.497098 0.284949
22 0.023280 3.041123 1.164263 0.976720 0.486157 0.224950
23 0.023280 3.041123 1.164263 0.976720 0.494998 0.182574
24 0.023280 3.041123 1.164263 0.976720 0.499884 0.330031
25 0.023280 3.041123 1.164263 0.976720 0.496525 0.190959
26 0.023280 3.041123 1.164263 0.976720 0.498257 0.258235
27 0.023280 3.041123 1.164263 0.976720 0.501172 0.359028
28 0.023280 3.041123 1.164263 0.976720 0.504749 0.365332
29 0.023280 3.041123 1.164263 0.976720 0.495358 0.298565
30 0.023280 3.041123 1.164263 0.976720 0.493974 0.036305
31 0.023280 3.041123 1.164263 0.976720 0.501447 0.325450
32 0.023280 3.041123 1.164263 0.976720 0.508561 0.267846
33 0.023280 3.041123 1.164263 0.976720 0.496304 0.174523
34 0.023280 3.041123 1.164263 0.976720 0.502838 0.278376
35 0.023280 3.041123 1.164263 0.976720 0.500373 0.325505
36 0.023280 3.041123 1.164263 0.976720 0.490975 0.102636
37 0.023280 3.041123 1.164263 0.976720 0.497801 0.214579
38 0.023280 3.041123 1.164263 0.976720 0.511588 0.162475
39 0.023280 3.041123 1.164263 0.976720 0.504733 0.030299
40 0.023280 3.041123 1.164263 0.976720 0.497345 0.208140
41 0.023280 3.041123 1.164263 0.976720 0.503584 0.105840
42 0.023280 3.041123 1.164263 0.976720 0.505892 0.033250
43 0.023280 3.041123 1.164263 0.976720 0.505382 0.373408
44 0.023280 3.041123 1.164263 0.976720 0.497520 0.256700
45 0.023280 3.041123 1.164263 0.976720 0.497637 0.245456
46 0.023280 3.041123 1.164263 0.976720 0.499539 0.203914
47 0.023280 3.041123 1.164263 0.976720 0.494542 0.037641
48 0.023280 3.041123 1.164263 0.976720 0.507933 0.406212
49 0.023280 3.041123 1.164263 0.976720 0.491755 0.075563
50 0.023280 3.041123 1.164263 0.976720 0.502253 0.333827
51 0.023280 3.041123 1.164263 0.976720 0.500761 0.030735
52 0.023280 3.041123 1.164263 0.976720 0.500780 0.259886
53 0.023280 3.041123 1.164263 0.976720 0.491430 0.153260
54 0.023280 3.041123 1.164263 0.976720 0.504126 0.264141
55 0.023280 3.041123 1.164263 0.976720 0.489162 0.115243
56 0.023280 3.041123 1.164263 0.976720 0.494271 0.017533
57 0.023280 3.041123 1.164263 0.976720 0.494033 0.185597
58 0.023280 3.041123 1.164263 0.976720 0.495874 0.254866
