Lp  F6        x1       x2        Ocena     Średni    Najgorszy
0 0.009740 -0.920119 2.995346 0.990260 0.513178 0.022711
1 0.009740 -0.920119 2.995346 0.990260 0.514616 0.020282
2 0.009740 -0.920119 2.995346 0.990260 0.506957 0.024503
3 0.009740 -0.920119 2.995346 0.990260 0.520670 0.080115
4 0.009740 -0.920119 2.995346 0.990260 0.561257 0.026068
5 0.009725 -0.566110 3.083848 0.990275 0.516597 0.069446
6 0.009720 -0.578317 3.086900 0.990280 0.515461 0.005358
7 0.009716 -0.584421 3.083848 0.990284 0.528102 0.021651
8 0.009716 -0.584421 3.083848 0.990284 0.499463 0.046793
9 0.009716 -0.584421 3.083848 0.990284 0.517117 0.034748
10 0.009716 -0.584421 3.083848 0.990284 0.556932 0.002458
11 0.009716 -0.584421 3.083848 0.990284 0.490255 0.051845
12 0.009716 -0.584421 3.083848 0.990284 0.505128 0.069702
13 0.009716 -0.584421 3.083848 0.990284 0.526332 0.056365
14 0.009716 -0.584421 3.083848 0.990284 0.503295 0.082715
15 0.009716 -0.584421 3.083848 0.990284 0.515489 0.038954
16 0.009716 -0.584421 3.083848 0.990284 0.532447 0.020317
17 0.009716 -0.584421 3.083848 0.990284 0.506840 0.114001
18 0.009716 -0.584421 3.083848 0.990284 0.472044 0.003118
19 0.009716 -0.584421 3.083848 0.990284 0.503011 0.052133
20 0.009716 -0.584421 3.083848 0.990284 0.504415 0.072605
21 0.009716 -0.584421 3.083848 0.990284 0.552012 0.177796
22 0.009716 -0.584421 3.083848 0.990284 0.507915 0.058260
23 0.009716 -0.584421 3.083848 0.990284 0.538522 0.115651
24 0.009716 -0.584421 3.083848 0.990284 0.529480 0.209542
25 0.009716 -0.584421 3.083848 0.990284 0.529271 0.152998
26 0.009716 -0.584421 3.083848 0.990284 0.521965 0.056819
27 0.009716 -0.584421 3.083848 0.990284 0.490866 0.123578
28 0.009716 -0.584421 3.083848 0.990284 0.530190 0.153420
29 0.009716 -0.584421 3.083848 0.990284 0.538871 0.152027
30 0.009716 -0.584421 3.083848 0.990284 0.510687 0.057004
31 0.009716 -0.584421 3.083848 0.990284 0.520615 0.064895
32 0.009716 -0.584421 3.083848 0.990284 0.514924 0.029855
33 0.009716 -0.584421 3.083848 0.990284 0.512974 0.043462
34 0.009716 -0.584421 3.083848 0.990284 0.516368 0.089196
35 0.009716 -0.584421 3.083848 0.990284 0.526737 0.151515
36 0.009716 -0.584421 3.083848 0.990284 0.516358 0.038331
37 0.009716 -0.584421 3.083848 0.990284 0.514154 0.064522
38 0.009716 -0.584421 3.083848 0.990284 0.505417 0.041143
39 0.009716 -0.584421 3.083848 0.990284 0.550134 0.086316
40 0.009716 -0.584421 3.083848 0.990284 0.514709 0.123583
41 0.009716 -0.584421 3.083848 0.990284 0.503810 0.069409
42 0.009716 -0.584421 3.083848 0.990284 0.530258 0.123787
43 0.009716 -0.584421 3.083848 0.990284 0.531817 0.348297
44 0.009716 -0.584421 3.083848 0.990284 0.523116 0.030759
45 0.009716 -0.584421 3.083848 0.990284 0.536491 0.288914
46 0.009716 -0.584421 3.083848 0.990284 0.522449 0.117859
47 0.009716 -0.584421 3.083848 0.990284 0.548686 0.105901
48 0.009716 -0.584421 3.083848 0.990284 0.503468 0.039406
49 0.009716 -0.584421 3.083848 0.990284 0.500407 0.021506
50 0.009716 -0.584421 3.083848 0.990284 0.527571 0.056397
51 0.009716 -0.584421 3.083848 0.990284 0.508306 0.103246
52 0.009716 -0.584421 3.083848 0.990284 0.560879 0.103544
53 0.009716 -0.584421 3.083848 0.990284 0.550839 0.003230
54 0.009716 -0.584421 3.083848 0.990284 0.500348 0.021527
55 0.008149 -0.090028 0.007630 0.991851 0.543458 0.005926
56 0.008149 -0.090028 0.007630 0.991851 0.532261 0.010217
57 0.008149 -0.090028 0.007630 0.991851 0.528102 0.099139
58 0.008149 -0.090028 0.007630 0.991851 0.543659 0.031660
59 0.008149 -0.090028 0.007630 0.991851 0.509318 0.160068
60 0.008149 -0.090028 0.007630 0.991851 0.503410 0.058343
61 0.008149 -0.090028 0.007630 0.991851 0.531724 0.094738
62 0.008149 -0.090028 0.007630 0.991851 0.530723 0.060250
63 0.008149 -0.090028 0.007630 0.991851 0.531698 0.107853
64 0.008149 -0.090028 0.007630 0.991851 0.530255 0.031749
65 0.008149 -0.090028 0.007630 0.991851 0.497889 0.011900
66 0.008149 -0.090028 0.007630 0.991851 0.510158 0.041717
67 0.008149 -0.090028 0.007630 0.991851 0.514646 0.048593
68 0.008149 -0.090028 0.007630 0.991851 0.516224 0.007977
69 0.008149 -0.090028 0.007630 0.991851 0.508675 0.023090
70 0.008149 -0.090028 0.007630 0.991851 0.490479 0.024649
71 0.008149 -0.090028 0.007630 0.991851 0.541002 0.079589
72 0.008149 -0.090028 0.007630 0.991851 0.507331 0.063397
73 0.008149 -0.090028 0.007630 0.991851 0.527960 0.186166
74 0.008149 -0.090028 0.007630 0.991851 0.512790 0.017280
75 0.008149 -0.090028 0.007630 0.991851 0.496179 0.012010
76 0.008149 -0.090028 0.007630 0.991851 0.507325 0.036356
77 0.008149 -0.090028 0.007630 0.991851 0.511197 0.011357
78 0.008149 -0.090028 0.007630 0.991851 0.523850 0.056674
79 0.008149 -0.090028 0.007630 0.991851 0.491719 0.002471
80 0.008149 -0.090028 0.007630 0.991851 0.517351 0.058135
81 0.008149 -0.090028 0.007630 0.991851 0.531938 0.130834
82 0.008149 -0.090028 0.007630 0.991851 0.512632 0.024893
83 0.008149 -0.090028 0.007630 0.991851 0.500897 0.021987
84 0.008149 -0.090028 0.007630 0.991851 0.501917 0.005881
85 0.008149 -0.090028 0.007630 0.991851 0.531622 0.028042
86 0.008149 -0.090028 0.007630 0.991851 0.513751 0.063512
87 0.008149 -0.090028 0.007630 0.991851 0.520034 0.006711
88 0.008149 -0.090028 0.007630 0.991851 0.541678 0.097722
89 0.008149 -0.090028 0.007630 0.991851 0.522497 0.057907
90 0.008149 -0.090028 0.007630 0.991851 0.504863 0.021971
91 0.008149 -0.090028 0.007630 0.991851 0.513009 0.048019
92 0.008149 -0.090028 0.007630 0.991851 0.490403 0.025522
93 0.008149 -0.090028 0.007630 0.991851 0.538330 0.058901
94 0.008149 -0.090028 0.007630 0.991851 0.508948 0.005634
95 0.008149 -0.090028 0.007630 0.991851 0.505502 0.062485
96 0.008149 -0.090028 0.007630 0.991851 0.529516 0.006363
97 0.008149 -0.090028 0.007630 0.991851 0.537855 0.079777
98 0.008149 -0.090028 0.007630 0.991851 0.505544 0.009059
99 0.008149 -0.090028 0.007630 0.991851 0.538422 0.028424
100 0.008149 -0.090028 0.007630 0.991851 0.514575 0.021480
